file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
SPD_Wahlprogramm_2021,1,9,2,648,2377,752,22,104,45,90.184174,Eine
SPD_Wahlprogramm_2021,1,9,3,774,2373,1081,1099,307,68,90.184174,lebenswerte
SPD_Wahlprogramm_2021,1,9,7,2180,2380,2264,1364,84,42,92.718369,3.9.
SPD_Wahlprogramm_2021,1,9,9,3628,2396,3645,24,17,25,81.280823,>
SPD_Wahlprogramm_2021,1,9,10,3669,2379,3734,0,65,43,81.280823,45
SPD_Wahlprogramm_2021,1,10,1,495,2527,581,66,86,42,92.882195,2.1.
SPD_Wahlprogramm_2021,1,10,2,647,2524,1069,1111,422,45,92.397919,Zukunftsmission
SPD_Wahlprogramm_2021,1,10,4,2180,2527,2297,35,117,42,96.414055,3.10.
SPD_Wahlprogramm_2021,1,10,5,2332,2524,2629,0,297,45,95.700798,Demokratie
SPD_Wahlprogramm_2021,1,11,1,649,2598,1034,1146,385,45,91.108932,Klimaneutrales
SPD_Wahlprogramm_2021,1,12,1,2180,2674,2297,35,117,42,96.679405,3.11.
SPD_Wahlprogramm_2021,1,12,2,2332,2671,2486,19,154,45,89.685226,Kultur
SPD_Wahlprogramm_2021,1,12,3,2505,2671,2687,0,182,45,89.685226,fördern
SPD_Wahlprogramm_2021,1,13,1,495,2748,581,66,86,42,92.785141,2.2.
SPD_Wahlprogramm_2021,1,13,2,647,2745,1130,0,483,45,91.996239,Zukunftsmission
SPD_Wahlprogramm_2021,1,13,3,1069,2741,1132,0,63,68,86.186081,Il.
SPD_Wahlprogramm_2021,1,14,1,647,2819,949,20,302,45,91.784279,Modernstes
SPD_Wahlprogramm_2021,1,14,2,969,2819,1410,24,441,59,91.888824,Mobilitätssystem
SPD_Wahlprogramm_2021,1,14,3,1434,2823,1633,312,199,55,71.113968,Europas
SPD_Wahlprogramm_2021,1,14,5,1945,2838,1962,26,17,25,80.09906,>
SPD_Wahlprogramm_2021,1,14,6,1988,2821,2052,128,64,42,80.09906,11
SPD_Wahlprogramm_2021,1,14,7,2180,2822,2297,21,117,42,93.305984,3.12.
SPD_Wahlprogramm_2021,1,14,8,2318,2819,2543,19,225,45,90.874733,Einander
SPD_Wahlprogramm_2021,1,14,9,2562,2819,2722,15,160,45,96.602325,besser
SPD_Wahlprogramm_2021,1,14,10,2737,2819,2987,641,250,45,91.864967,verstehen
SPD_Wahlprogramm_2021,1,14,12,3628,2820,3736,0,108,44,86.127701,>50
SPD_Wahlprogramm_2021,1,15,1,495,2969,581,66,86,42,91.510918,2.3.
SPD_Wahlprogramm_2021,1,15,2,647,2966,1147,1033,500,45,91.510918,Zukunftsmission
SPD_Wahlprogramm_2021,1,15,4,2180,2969,2297,0,117,42,92.972794,3.13.
SPD_Wahlprogramm_2021,1,16,1,649,3040,845,18,196,59,96.488327,Digitale
SPD_Wahlprogramm_2021,1,16,2,863,3041,1189,19,326,44,96.651535,Souveränität
SPD_Wahlprogramm_2021,1,16,3,1208,3041,1249,23,41,43,96.651535,in
SPD_Wahlprogramm_2021,1,16,4,1272,3040,1589,23,317,45,96.816338,Deutschland
SPD_Wahlprogramm_2021,1,16,5,1612,3040,1704,23,92,45,96.63829,und
SPD_Wahlprogramm_2021,1,16,6,1727,3044,1899,46,172,55,96.313263,Europa
SPD_Wahlprogramm_2021,1,16,7,1945,3059,1962,26,17,25,93.951736,>
SPD_Wahlprogramm_2021,1,16,8,1988,3041,2051,129,63,44,95.531525,13
SPD_Wahlprogramm_2021,1,17,1,2180,3116,2297,43,117,42,93.297432,3.14.
SPD_Wahlprogramm_2021,1,17,2,2340,3109,2833,28,493,68,92.159485,"Gesundheitsschutz,"
SPD_Wahlprogramm_2021,1,17,3,2861,3109,3191,30,330,68,96.530029,Jugendschutz
SPD_Wahlprogramm_2021,1,17,4,3221,3113,3312,24,91,45,93.285179,und
SPD_Wahlprogramm_2021,1,17,5,3336,3113,3568,0,232,44,89.667953,Entkrimi-
SPD_Wahlprogramm_2021,1,18,1,495,3190,581,66,86,42,86.788414,2.4.
SPD_Wahlprogramm_2021,1,18,2,647,3187,1069,24,422,45,86.788414,Zukunftsmission
SPD_Wahlprogramm_2021,1,18,3,1093,3191,1145,1187,52,41,96.11837,IV.
SPD_Wahlprogramm_2021,1,18,4,2332,3187,2615,20,283,59,92.449051,nalisierung
SPD_Wahlprogramm_2021,1,18,5,2635,3187,2921,23,286,45,96.619995,bestimmen
SPD_Wahlprogramm_2021,1,18,6,2944,3201,3112,516,168,31,92.575798,unsere
SPD_Wahlprogramm_2021,1,18,8,3628,3206,3645,27,17,25,96.498466,>
SPD_Wahlprogramm_2021,1,18,9,3672,3188,3734,0,62,44,96.67733,52
SPD_Wahlprogramm_2021,1,19,1,649,3256,803,42,154,67,95.845039,Update
SPD_Wahlprogramm_2021,1,19,2,845,3260,924,28,79,45,95.785095,für
SPD_Wahlprogramm_2021,1,19,3,952,3260,1015,18,63,45,95.785095,die
SPD_Wahlprogramm_2021,1,19,4,1033,3260,1329,39,296,59,93.10321,Gesundheit
SPD_Wahlprogramm_2021,1,19,5,1368,3297,1894,51,526,7,79.160233,.................
SPD_Wahlprogramm_2021,1,19,6,1945,3262,2051,129,106,42,87.808281,>17
SPD_Wahlprogramm_2021,1,20,1,2180,3337,2297,35,117,42,93.292633,3.15.
SPD_Wahlprogramm_2021,1,20,2,2332,3334,2807,0,475,59,90.205132,Naturrespektieren
SPD_Wahlprogramm_2021,1,21,1,495,3411,581,65,86,42,93.266212,2.5.
SPD_Wahlprogramm_2021,1,21,2,646,3409,744,17,98,44,93.232933,Wie
SPD_Wahlprogramm_2021,1,21,3,761,3409,965,18,204,44,71.42334,wireine
SPD_Wahlprogramm_2021,1,21,4,983,3408,1365,17,382,59,92.528923,zukunftsfähige
SPD_Wahlprogramm_2021,1,21,5,1382,3408,1652,0,270,45,96.414635,Wirtschaft
SPD_Wahlprogramm_2021,1,22,1,644,3481,831,1114,187,45,93.249031,fördern
SPD_Wahlprogramm_2021,1,22,3,1945,3482,2052,124,107,44,81.013901,>19
SPD_Wahlprogramm_2021,1,22,4,2176,3484,2271,58,95,42,91.617828,4.0.
SPD_Wahlprogramm_2021,1,22,5,2329,3482,2619,25,290,44,90.652824,Souveränes
SPD_Wahlprogramm_2021,1,22,6,2644,3481,3577,51,933,58,72.373894,EuropainderWelt...............
SPD_Wahlprogramm_2021,1,22,7,3628,3483,3734,0,106,43,73.375351,>55
SPD_Wahlprogramm_2021,1,23,1,495,3631,581,180,86,42,95.417999,2.6.
SPD_Wahlprogramm_2021,1,23,3,761,3629,843,15,82,43,96.035942,wir
SPD_Wahlprogramm_2021,1,23,4,858,3628,1199,20,341,45,96.467613,Wissenschaft
SPD_Wahlprogramm_2021,1,23,5,1219,3628,1311,23,92,45,96.644211,und
SPD_Wahlprogramm_2021,1,23,6,1334,3628,1594,19,260,59,96.640915,Forschung
SPD_Wahlprogramm_2021,1,23,7,1613,3629,1849,327,236,44,96.423134,innovativ
SPD_Wahlprogramm_2021,1,23,8,2176,3632,2264,1364,88,41,93.193779,4.1.
SPD_Wahlprogramm_2021,1,23,10,3628,3630,3734,0,106,43,80.813416,>55
SPD_Wahlprogramm_2021,1,24,1,649,3702,730,32,81,45,91.411713,und
SPD_Wahlprogramm_2021,1,24,2,762,3702,1894,51,1132,59,91.411713,zukunftsfähig
SPD_Wahlprogramm_2021,1,24,5,1945,3703,2052,124,107,43,82.419479,>21
SPD_Wahlprogramm_2021,1,25,1,2176,3779,2264,66,88,42,92.355263,4.2.
SPD_Wahlprogramm_2021,1,25,2,2330,3776,2767,19,437,59,86.715271,Sozial-ökologisch
SPD_Wahlprogramm_2021,1,25,3,2786,3776,3110,38,324,45,91.109207,wirtschaften
SPD_Wahlprogramm_2021,1,25,4,3148,3813,3577,51,429,7,80.249947,..............
SPD_Wahlprogramm_2021,1,25,5,3628,3777,3735,0,107,44,88.776627,>56
SPD_Wahlprogramm_2021,1,26,1,495,3852,581,65,86,42,91.405304,2.7.
SPD_Wahlprogramm_2021,1,26,2,646,3850,744,17,98,44,81.362129,Wie
SPD_Wahlprogramm_2021,1,26,3,761,3850,843,19,82,43,96.414207,wir
SPD_Wahlprogramm_2021,1,26,4,862,3863,1030,20,168,31,96.384949,unsere
SPD_Wahlprogramm_2021,1,26,5,1050,3849,1206,15,156,45,96.384949,Politik
SPD_Wahlprogramm_2021,1,26,6,1221,3849,1508,437,287,45,93.296776,finanzieren
SPD_Wahlprogramm_2021,1,26,8,1945,3868,1962,26,17,25,86.442047,>
SPD_Wahlprogramm_2021,1,26,9,1988,3850,2051,125,63,43,94.570778,22
SPD_Wahlprogramm_2021,1,27,1,2176,3926,2264,68,88,42,87.623657,4.3.
SPD_Wahlprogramm_2021,1,27,2,2332,3919,2629,0,297,67,91.516762,Demokratie
SPD_Wahlprogramm_2021,1,28,1,495,3999,581,65,86,42,87.221855,2.8.
SPD_Wahlprogramm_2021,1,28,2,646,3992,1065,1111,419,68,88.53804,Wiewirregieren
SPD_Wahlprogramm_2021,1,29,1,2176,4074,2264,68,88,41,95.442947,4.4.
SPD_Wahlprogramm_2021,1,29,2,2332,4070,2639,20,307,59,95.896118,Europäische
SPD_Wahlprogramm_2021,1,29,3,2659,4070,3090,23,431,45,92.842163,Nachbarschaften
SPD_Wahlprogramm_2021,1,29,4,3113,4070,3577,51,464,59,90.2397,pflegen.........
SPD_Wahlprogramm_2021,1,29,5,3628,4089,3645,27,17,25,91.579666,>
SPD_Wahlprogramm_2021,1,29,6,3672,4071,3735,0,63,44,91.579666,59
SPD_Wahlprogramm_2021,1,30,1,496,4147,588,60,92,42,96.186012,3.0.
SPD_Wahlprogramm_2021,1,30,2,648,4144,754,17,106,45,96.926788,Eine
SPD_Wahlprogramm_2021,1,30,3,771,4144,1083,16,312,45,96.168709,Gesellschaft
SPD_Wahlprogramm_2021,1,30,4,1099,4144,1185,18,86,45,93.302368,des
SPD_Wahlprogramm_2021,1,30,5,1203,4144,1431,34,228,58,91.858902,Respekts
SPD_Wahlprogramm_2021,1,30,6,1465,4181,1894,51,429,7,77.982269,..............
SPD_Wahlprogramm_2021,1,30,7,1945,4145,2051,125,106,43,76.870491,>27
SPD_Wahlprogramm_2021,1,31,1,2176,4221,2264,1364,88,41,95.96315,4.5.
SPD_Wahlprogramm_2021,1,31,4,3628,4236,3645,25,17,25,75.130424,>
SPD_Wahlprogramm_2021,1,31,5,3670,4218,3735,0,65,44,75.130424,61
SPD_Wahlprogramm_2021,1,32,1,497,4294,581,64,84,42,96.094589,3.1.
SPD_Wahlprogramm_2021,1,32,2,645,4287,802,1377,157,67,93.004402,Arbeit
SPD_Wahlprogramm_2021,1,33,1,2179,4368,2271,59,92,42,96.402092,5.0.
SPD_Wahlprogramm_2021,1,33,2,2330,4365,2548,19,218,55,96.480606,"Zukunft,"
SPD_Wahlprogramm_2021,1,33,3,2567,4365,2770,17,203,58,95.580109,Respekt
SPD_Wahlprogramm_2021,1,33,4,2787,4365,2882,19,95,45,96.718033,und
SPD_Wahlprogramm_2021,1,33,5,2901,4365,2976,19,75,45,93.289352,ein
SPD_Wahlprogramm_2021,1,33,6,2995,4365,3323,18,328,45,91.151237,solidarisches
SPD_Wahlprogramm_2021,1,33,7,3341,4369,3516,0,175,54,93.261269,Europa
SPD_Wahlprogramm_2021,1,34,1,497,4441,581,68,84,42,92.127502,3.2.
SPD_Wahlprogramm_2021,1,34,2,649,4438,1020,21,371,45,91.070992,Berufschancen
SPD_Wahlprogramm_2021,1,34,3,1041,4438,1894,51,853,45,85.203453,erhöhen....................
SPD_Wahlprogramm_2021,1,34,4,1945,4439,2052,279,107,44,93.551331,>31
SPD_Wahlprogramm_2021,1,34,5,2331,4438,2676,18,345,59,92.361099,Leitgedanken
SPD_Wahlprogramm_2021,1,34,6,2694,4438,2769,16,75,45,96.786827,für
SPD_Wahlprogramm_2021,1,34,7,2785,4438,2860,21,75,45,96.665146,ein
SPD_Wahlprogramm_2021,1,34,8,2881,4452,3029,15,148,31,95.504936,neues
SPD_Wahlprogramm_2021,1,34,9,3044,4438,3297,45,253,45,90.512512,Jahrzehnt
SPD_Wahlprogramm_2021,1,34,10,3342,4475,3577,51,235,7,86.154556,........
SPD_Wahlprogramm_2021,1,34,11,3628,4457,3645,25,17,25,94.160736,>
SPD_Wahlprogramm_2021,1,34,12,3670,4439,3734,0,64,44,96.37989,65
SPD_Wahlprogramm_2021,1,35,1,497,4588,581,66,84,42,91.225403,3.3.
SPD_Wahlprogramm_2021,1,35,2,647,4585,1175,0,528,45,75.376976,Solidaritäterweitern
SPD_Wahlprogramm_2021,1,36,1,494,5600,898,14,404,29,92.407188,SPD-PARTEIVORSTAND
SPD_Wahlprogramm_2021,1,36,2,912,5600,985,2598,73,29,92.628326,2021
SPD_Wahlprogramm_2021,1,36,3,3583,5600,3675,15,92,29,78.771469,SEITE
SPD_Wahlprogramm_2021,1,36,4,3690,5612,3701,18,11,17,78.771469,»
SPD_Wahlprogramm_2021,1,36,5,3719,5600,3738,0,19,29,91.561943,2
SPD_Wahlprogramm_2021,2,1,1,1040,241,1261,0,221,55,95.657631,Soziale
SPD_Wahlprogramm_2021,2,1,1,1042,311,1240,18,198,55,95.979004,Politik
SPD_Wahlprogramm_2021,2,1,2,1258,311,1350,1389,92,55,96.72599,für
SPD_Wahlprogramm_2021,2,1,3,2739,322,2844,18,105,44,93.268768,DAS
SPD_Wahlprogramm_2021,2,1,4,2862,322,3495,18,633,44,91.702324,ZUKUNFTSPROGRAMM
SPD_Wahlprogramm_2021,2,1,5,3513,322,3618,16,105,43,96.184937,DER
SPD_Wahlprogramm_2021,2,1,6,3634,322,3737,0,103,44,96.184937,SPD
SPD_Wahlprogramm_2021,2,1,1,1042,377,1194,0,152,74,95.892708,Dich.
SPD_Wahlprogramm_2021,2,2,1,493,695,652,34,159,77,96.511948,1.0.
SPD_Wahlprogramm_2021,2,2,2,686,696,1165,36,479,76,93.257797,ZUKUNFT.
SPD_Wahlprogramm_2021,2,2,3,1201,695,1630,36,429,77,90.899117,RESPEKT.
SPD_Wahlprogramm_2021,2,2,4,1666,695,2087,0,421,77,93.143326,EUROPA.
SPD_Wahlprogramm_2021,2,3,1,493,868,600,23,107,52,96.662231,Am
SPD_Wahlprogramm_2021,2,3,2,623,864,860,22,237,76,96.631874,Anfang
SPD_Wahlprogramm_2021,2,3,3,882,864,989,23,107,57,96.819778,des
SPD_Wahlprogramm_2021,2,3,4,1012,864,1232,23,220,57,96.731453,dritten
SPD_Wahlprogramm_2021,2,3,5,1255,864,1608,23,353,57,96.0438,Jahrzehnts
SPD_Wahlprogramm_2021,2,3,6,1631,864,1739,24,108,57,96.883308,des
SPD_Wahlprogramm_2021,2,3,7,1763,868,1856,21,93,53,96.219368,21.
SPD_Wahlprogramm_2021,2,3,8,1877,864,2313,24,436,57,95.748322,Jahrhunderts
SPD_Wahlprogramm_2021,2,3,9,2337,864,2554,23,217,57,95.326958,stehen
SPD_Wahlprogramm_2021,2,3,10,2577,866,2682,24,105,54,96.785431,wir
SPD_Wahlprogramm_2021,2,3,11,2706,866,2758,29,52,54,96.793205,in
SPD_Wahlprogramm_2021,2,3,12,2787,864,3213,27,426,67,96.605606,"Deutschland,"
SPD_Wahlprogramm_2021,2,3,13,3240,868,3460,29,220,71,95.885002,Europa
SPD_Wahlprogramm_2021,2,3,14,3489,864,3607,0,118,57,96.218521,und
SPD_Wahlprogramm_2021,2,4,1,495,954,598,21,103,57,96.333786,der
SPD_Wahlprogramm_2021,2,4,2,619,954,770,20,151,57,96.594986,Welt
SPD_Wahlprogramm_2021,2,4,3,790,971,891,22,101,40,96.51825,vor
SPD_Wahlprogramm_2021,2,4,4,913,954,1273,24,360,76,96.248177,gewaltigen
SPD_Wahlprogramm_2021,2,4,5,1297,954,1630,27,333,76,96.289925,Aufgaben.
SPD_Wahlprogramm_2021,2,4,6,1657,954,1838,29,181,57,96.560043,Dabei
SPD_Wahlprogramm_2021,2,4,7,1867,954,1970,22,103,57,96.573631,hat
SPD_Wahlprogramm_2021,2,4,8,1992,954,2086,24,94,57,92.873116,die
SPD_Wahlprogramm_2021,2,4,9,2110,956,2526,24,416,55,91.699959,Corona-Krise
SPD_Wahlprogramm_2021,2,4,10,2550,954,2899,27,349,76,91.904633,drängende
SPD_Wahlprogramm_2021,2,4,11,2926,958,3138,28,212,72,96.098473,Fragen
SPD_Wahlprogramm_2021,2,4,12,3166,971,3409,22,243,40,96.399544,unserer
SPD_Wahlprogramm_2021,2,4,13,3431,956,3552,20,121,55,89.994888,Zeit
SPD_Wahlprogramm_2021,2,4,14,3572,954,3707,0,135,57,89.994888,teils
SPD_Wahlprogramm_2021,2,5,1,498,1045,853,22,355,76,95.792381,"überlagert,"
SPD_Wahlprogramm_2021,2,5,2,875,1045,1010,24,135,57,96.961876,teils
SPD_Wahlprogramm_2021,2,5,3,1034,1045,1258,24,224,57,96.540176,stärker
SPD_Wahlprogramm_2021,2,5,4,1282,1047,1335,25,53,54,96.879829,in
SPD_Wahlprogramm_2021,2,5,5,1360,1045,1477,28,117,57,96.783134,den
SPD_Wahlprogramm_2021,2,5,6,1505,1045,1685,23,180,57,96.521507,Fokus
SPD_Wahlprogramm_2021,2,5,7,1708,1045,1972,0,264,76,96.425957,gerückt:
SPD_Wahlprogramm_2021,2,6,1,495,1174,733,22,238,76,96.144707,Gelingt
SPD_Wahlprogramm_2021,2,6,2,755,1191,820,26,65,40,96.599983,es
SPD_Wahlprogramm_2021,2,6,3,846,1191,972,24,126,50,96.365158,"uns,"
SPD_Wahlprogramm_2021,2,6,4,996,1174,1091,21,95,57,96.773994,die
SPD_Wahlprogramm_2021,2,6,5,1112,1174,1313,25,201,57,95.958771,Arbeit
SPD_Wahlprogramm_2021,2,6,6,1338,1174,1456,26,118,57,96.757072,und
SPD_Wahlprogramm_2021,2,6,7,1482,1174,1598,25,116,57,96.807648,den
SPD_Wahlprogramm_2021,2,6,8,1623,1174,1975,25,352,57,96.530197,Wohlstand
SPD_Wahlprogramm_2021,2,6,9,2000,1191,2114,28,114,40,96.651062,von
SPD_Wahlprogramm_2021,2,6,10,2142,1191,2388,27,246,59,96.8536,morgen
SPD_Wahlprogramm_2021,2,6,11,2415,1192,2482,28,67,39,96.43969,zu
SPD_Wahlprogramm_2021,2,6,12,2510,1174,2739,29,229,57,96.543785,sichern
SPD_Wahlprogramm_2021,2,6,13,2768,1174,2886,24,118,57,96.780533,und
SPD_Wahlprogramm_2021,2,6,14,2910,1174,3005,18,95,57,93.295052,für
SPD_Wahlprogramm_2021,2,6,15,3023,1174,3617,22,594,76,92.298019,Vollbeschäftigung
SPD_Wahlprogramm_2021,2,6,16,3639,1192,3706,0,67,39,96.703339,zu
SPD_Wahlprogramm_2021,2,7,1,496,1267,744,25,248,74,96.844475,sorgen?
SPD_Wahlprogramm_2021,2,7,2,769,1265,926,20,157,57,96.326729,Oder
SPD_Wahlprogramm_2021,2,7,3,946,1265,1154,23,208,57,96.552391,finden
SPD_Wahlprogramm_2021,2,7,4,1177,1267,1282,24,105,54,96.219025,wir
SPD_Wahlprogramm_2021,2,7,5,1306,1282,1417,23,111,40,96.219025,uns
SPD_Wahlprogramm_2021,2,7,6,1440,1265,1633,23,193,57,96.91613,damit
SPD_Wahlprogramm_2021,2,7,7,1656,1265,1746,24,90,67,96.361465,"ab,"
SPD_Wahlprogramm_2021,2,7,8,1770,1265,1911,24,141,57,96.753799,dass
SPD_Wahlprogramm_2021,2,7,9,1935,1265,2268,26,333,57,96.754082,Menschen
SPD_Wahlprogramm_2021,2,7,10,2294,1265,2455,22,161,57,96.585938,ohne
SPD_Wahlprogramm_2021,2,7,11,2477,1265,2677,25,200,57,96.112099,Arbeit
SPD_Wahlprogramm_2021,2,7,12,2702,1265,2972,0,270,57,96.792511,bleiben?
SPD_Wahlprogramm_2021,2,8,1,498,1386,898,23,400,65,92.233734,Überwinden
SPD_Wahlprogramm_2021,2,8,2,921,1396,1026,21,105,54,96.480972,wir
SPD_Wahlprogramm_2021,2,8,3,1047,1394,1142,21,95,57,96.716057,die
SPD_Wahlprogramm_2021,2,8,4,1163,1394,1532,26,369,57,96.594955,wachsende
SPD_Wahlprogramm_2021,2,8,5,1558,1394,2005,25,447,76,96.775726,Ungleichheit?
SPD_Wahlprogramm_2021,2,8,6,2030,1394,2187,25,157,57,96.450676,Oder
SPD_Wahlprogramm_2021,2,8,7,2212,1394,2477,23,265,57,96.450676,nehmen
SPD_Wahlprogramm_2021,2,8,8,2500,1396,2605,22,105,54,96.287018,wir
SPD_Wahlprogramm_2021,2,8,9,2627,1411,2691,26,64,40,96.287018,es
SPD_Wahlprogramm_2021,2,8,10,2717,1394,2832,24,115,67,96.312485,"hin,"
SPD_Wahlprogramm_2021,2,8,11,2856,1394,2997,21,141,57,96.808113,dass
SPD_Wahlprogramm_2021,2,8,12,3018,1396,3255,25,237,74,96.212227,wenige
SPD_Wahlprogramm_2021,2,8,13,3280,1394,3399,26,119,57,96.989052,sich
SPD_Wahlprogramm_2021,2,8,14,3425,1394,3519,0,94,57,96.939331,die
SPD_Wahlprogramm_2021,2,9,1,498,1484,792,29,294,57,95.77623,höchsten
SPD_Wahlprogramm_2021,2,9,2,821,1484,1206,28,385,57,96.413956,Einkommen
SPD_Wahlprogramm_2021,2,9,3,1234,1484,1352,26,118,57,96.272911,und
SPD_Wahlprogramm_2021,2,9,4,1378,1484,1473,26,95,57,95.769844,die
SPD_Wahlprogramm_2021,2,9,5,1499,1484,1712,29,213,57,96.724876,besten
SPD_Wahlprogramm_2021,2,9,6,1741,1484,2154,27,413,75,95.847183,Perspektiven
SPD_Wahlprogramm_2021,2,9,7,2181,1484,2429,25,248,67,96.127327,"sichern,"
SPD_Wahlprogramm_2021,2,9,8,2454,1484,2597,21,143,57,96.812469,aber
SPD_Wahlprogramm_2021,2,9,9,2618,1484,2713,26,95,57,96.729561,die
SPD_Wahlprogramm_2021,2,9,10,2739,1488,2943,29,204,53,96.525787,Lasten
SPD_Wahlprogramm_2021,2,9,11,2972,1484,3090,29,118,57,96.84108,und
SPD_Wahlprogramm_2021,2,9,12,3119,1484,3341,27,222,57,96.115784,Risiken
SPD_Wahlprogramm_2021,2,9,13,3368,1484,3477,18,109,57,96.883804,auf
SPD_Wahlprogramm_2021,2,9,14,3495,1484,3612,0,117,57,96.926308,den
SPD_Wahlprogramm_2021,2,10,1,496,1575,803,26,307,57,96.692574,Schultern
SPD_Wahlprogramm_2021,2,10,2,829,1575,997,25,168,57,92.436195,derer
SPD_Wahlprogramm_2021,2,10,3,1022,1575,1231,24,209,76,92.436195,"liegen,"
SPD_Wahlprogramm_2021,2,10,4,1255,1575,1349,25,94,57,96.788948,die
SPD_Wahlprogramm_2021,2,10,5,1374,1575,1493,29,119,57,96.651115,sich
SPD_Wahlprogramm_2021,2,10,6,1522,1575,1682,20,160,57,96.366058,nicht
SPD_Wahlprogramm_2021,2,10,7,1702,1575,1947,28,245,57,96.758629,wehren
SPD_Wahlprogramm_2021,2,10,8,1975,1575,2246,0,271,57,96.446098,können?
SPD_Wahlprogramm_2021,2,11,1,495,1704,646,26,151,57,96.519028,Wird
SPD_Wahlprogramm_2021,2,11,2,672,1721,737,26,65,40,96.293503,es
SPD_Wahlprogramm_2021,2,11,3,763,1721,874,23,111,40,96.293503,uns
SPD_Wahlprogramm_2021,2,11,4,897,1704,1193,27,296,76,96.425072,"gelingen,"
SPD_Wahlprogramm_2021,2,11,5,1220,1721,1398,25,178,40,96.624939,unser
SPD_Wahlprogramm_2021,2,11,6,1423,1704,1607,28,184,57,96.859283,Leben
SPD_Wahlprogramm_2021,2,11,7,1635,1704,1753,25,118,57,97.006248,und
