;label;score;sentence
227;negativ;0.6965241432189941;Was uns bewegt  Seit über einem Jahr beherrscht die Corona- krise unseren Alltag
228;negativ;0.7025344371795654;Die Menschen machen sich Sorgen um ihre Liebsten und deren Gesundheit
229;negativ;0.48299404978752136;Die Pandemie trifft zwar alle, aber sie trifft nicht alle gleichermaßen
230;negativ;0.6533274054527283;Millionen von Menschen arbeiten hart und viel - und bekommen wenig dafür
231;neutral;0.551206111907959;Das gilt im Besonderen in der Coronakrise
232;negativ;0.7048541307449341;Von Armut bedrohte Menschen tragen ein höheres Risiko, Einkommen zu verlieren oder krank zu werden
233;negativ;0.7404947876930237;Noch schneller als zuvor ist die soziale Ungleichheit zwischen dem globa- len Norden und Süden verschärft worden
234;negativ;0.7255855202674866;Gestützt durch die private Verfügung über Pharmapatente haben die zentralen Indus- triestaaten eine Art Impfnationalismus gegenüber ökonomisch benachteiligten Ländern hervorgebracht
235;negativ;0.7221252918243408;Es geht uns um alle, die unter dieser Jahr- hundertkrise durch ein Virus leiden, aber es geht uns auch besonders um all jene, die jetzt alles geben und nur sehr wenig bekom- men
236;negativ;0.7697149515151978;Diejenigen, die den Laden zusam- menhalten und wenig verdienen, müssen noch mehr arbeiten
237;neutral;0.7989925742149353;Anerkennung muss sich auch auf dem Lohnzettel ausdrücken
238;neutral;0.8624207377433777;Das gilt genauso für Angestellte im Einzel- handel, für Beschäftigte in der Gastrono- mie, in Kitas und in der Sozialarbeit, für die Reinigungskräfte, für Zusteller*innen
239;neutral;0.7980262041091919;Es geht aber auch um Kunst und Kultur
240;negativ;0.6110621094703674;Es geht um all jene, die sich ihren Traum der Selbstständigkeit zu erfüllen versuchen und Schwierigkeiten haben, über die Runden zu kommen
241;negativ;0.540429413318634;Millionen wurden von dieser Jahr- hundertkrise getroffen und sie alle brau- chen jetzt ein sicheres Fundament und eine soziale Perspektive für ihre Existenzen und ihre Lebensträume
242;neutral;0.4905948042869568;Wir müssen das ändern
243;positiv;0.7455427646636963;Das können wir nur gemeinsam erreichen
244;neutral;0.6901106834411621;Seit über einem Jahr wissen die Menschen, was nötig wäre, um die Pandemie in den Griff zu bekommen, um Leben zu schützen und die Rückkehr in den Alltag zu ermög- lichen
245;negativ;0.6299086809158325;Aber die Bundesregierung hat dabei versagt, dieses Land aus der Krise herauszuführen: bei der Impfstoffbeschaf- fung, bei der Versorgung mit Tests, bei den Wirtschaftshilfen
246;negativ;0.5338186025619507;Die Große Koalition hat Großkonzernen geholfen, aber viele Menschen sind durch die Maschen der Rettungsnetze gefallen
247;neutral;0.7952597141265869;Die Kulturbranche liegt am Boden
248;negativ;0.5911485552787781;Die Regierung hat in der Pandemiebekämpfung versagt, weil sie die Profitinteressen der Wirtschaft über den    Gesundheitsschutz gestellt hat
249;neutral;0.6173946857452393;Sie hat sogar einen Teil der Kosten der Pandemie bereits auf die Beschäftigten abgewälzt
250;neutral;0.8072372078895569;Die Versicherten der gesetzlichen Kranken- kassen tragen den Großteil der Kosten der Gesundheitsversorgung in der Pandemie
251;negativ;0.6659723520278931;Zwar war sie bestrebt, die Infektionszahlen in einem Rahmen zu halten, der das kaputt- gesparte Gesundheitswesen nicht zusam- menbrechen lässt
252;negativ;0.8393628001213074;Doch das Virus zirkuliert weiter, immer mehr Menschen erkranken und sterben
253;negativ;0.6628021001815796;Das Land taumelt von einem halbherzigen Lockdown zum nächsten
254;negativ;0.9216359853744507;Jahre Angela Merkel haben einen Schleier über die sozialen Unterschiede gelegt, die unsere Gesellschaft so zerklüften, in Un- ruhe versetzen, die spalten und zu Wut und Ohnmacht geführt haben
255;neutral;0.7753951549530029;Wir sprechen diese Unterschiede an und zu kritisieren sie
256;negativ;0.5019161105155945;Und wir wollen sie über- winden
257;neutral;0.5994381308555603;Es geht um mehr soziale Gerechtig- keit und es geht um eine gerechtere Vertei- lung des Reichtums in diesem reichen Land und in der Welt
258;positiv;0.4828554391860962;Wir können das ändern
259;negativ;0.805667519569397;Die Coronapandemiie hat die Krise unserer Infrastruktur und der öffentlichen Daseins- vorsorge offengelegt
260;negativ;0.9345362782478333;Jahrzehntelang wurde kaputtgespart, was nun so dringend ge- braucht wird
261;neutral;0.4602872431278229;Zu Recht hatte Gesundheit niemals einen so hohen Stellenwert wie heute
262;negativ;0.5539321899414062;All jene, die in den Krankenhäusern jetzt dafür einstehen, jeden Tag, Stunde um Stunde, dass nicht noch mehr Menschen der Pandemie zum Opfer fallen, brauchen bes- sere Arbeitszeiten, und sie brauchen mehr Lohn
263;neutral;0.5952740907669067;Bessere Gehälter in der Pflege und in den Krankenhäusern hilft nicht nur konkret Beschäftigen, sondern ist eine Investition in das Wohlbefinden der ganzen Gesellschaft
264;negativ;0.7261589169502258;Personalmangel und Dauerstress etwa im Gesundheits- und Bildungssystem dürfen nicht sein
265;negativ;0.5422996282577515;Im Gesundheitswesen fehlt es  an Pflegekräften, die Belastungen steigen, die Einkommen steigen nicht mit
266;neutral;0.6177484393119812;Es waren politisch gewollte Entscheidungen, die dazu geführt haben, dass die Arbeit und die Lasten in dieser Gesellschaft so ungleich verteilt sind
267;neutral;0.6224166750907898;Wir werden das ändern
268;positiv;0.6237600445747375;Wir mit dir zusammen
269;neutral;0.5048537254333496;Wir wollen mit dir dafür streiten, das Gemeinwohl zu stärken und die Kapitalinteressen zurückzudrängen
270;neutral;0.6859835982322693;Wir kämpfen für ein neues Wirtschafts- und Gesellschaftsmodell
271;neutral;0.75034099817276;Unsere Alternative ist der ökologische und demokratische Sozialismus
272;neutral;0.6613441705703735;Eine neue Politik für alle, die sie längst verdient haben  Unser Ziel: eine neue Politik für eine Mehr- heit, die sie längst verdient hat
273;neutral;0.5263964533805847;Wir kämpfen für eine starke soziale Infrastruktur
274;negativ;0.4714354872703552;Wir wollen, dass die öffentliche Daseinsvor- sorge und die Verwaltung in einem reichen Land auf Krisen wirklich vorbereitet sind
275;neutral;0.679061233997345;Wir wollen, dass alle damit rechnen können, in Krisen Schutz und Hilfe zu erhalten
276;neutral;0.5019674897193909;Wir wollen Anerkennung für diejenigen, die die Gesellschaft am Laufen halten, und zwar auch im Portemonnaie: Löhne, die für ein gutes Leben reichen
277;neutral;0.6357757449150085;Unser Ziel: eine Gesellschaft des guten Lebens für alle
278;neutral;0.6885547041893005;Wir wollen Arbeit für alle, die gut entlohnt, tariflich abgesichert  und gerecht verteilt ist
279;neutral;0.5750290155410767;Wir wollen einen starken demokratischen und zukunfts- festen Sozialstaat, der gerecht finanziert ist und alle schützt
280;neutral;0.7394205927848816;Wir wollen eine neue Daseinsvorsorge für alle, die Gesundheit, Pflege, Bildung, Erziehung, Wohnen, Nah- verkehr und Energieversorgung Öffentlich organisiert, damit sie dem Gemeinwohl dienen und alle die Chance bekommen, ihre Träume zu leben
281;neutral;0.7477807402610779;Wir schlagen ein linkes Programm vor, das niemanden zurücklässt: einen Plan für den Neustart aus der Pandemie heraus
282;neutral;0.7112259268760681;Einen Plan für einen sozial- und klimagerechten Umbau von Wirtschaft und Infrastruktur
283;neutral;0.6955329179763794;Einen Plan für einen erneuerten Sozial- staat
284;neutral;0.5007359981536865;Ein Angebot für eine krisensichere Gesellschaft, in der sich die Menschen wieder aufgehoben und geborgen fühlen
285;positiv;0.573265790939331;Eine Politik, von der die überwiegende Mehrheit der Menschen in diesem Land profitieren würde
286;neutral;0.5732904076576233;Die Einhaltung der sozialen Grundrechte ist eine unabdingbare Voraussetzung für ein würdevolles Leben in einer sozial gerechten Gesellschaft
287;neutral;0.7117382287979126;Wir setzen uns für die Wahrung der sozialen Grundrechte auf allen gesellschaftlichen Ebenen ein
288;negativ;0.6943693161010742;Arbeitsplätze in der Krise verteidigen und gut bezahlte, klimagerechte Arbeit schaffen: Als Folge der Pandemie drohen in vielen Branchen Entlassungen und Kahlschlag in den Innenstädten
289;neutral;0.630854070186615;Wir wollen staatliche Unterstützung an Garantien für Arbeitsplätze und Tarifverträge binden - und zugleich Weichen für eine bessere Zukunft stellen, für sichere Arbeitsplätze und eine funktionierende öffentliche Infrastruktur
290;neutral;0.6190392971038818;Wir wollen mit einem Investitionspro- gramm die Ausstattung von Bildung, Erziehung, Gesundheit und Pflege deutlich ausbauen und mehr Personal einstellen
291;neutral;0.6972706317901611;Breitbandnetzausbau investieren
292;neutral;0.6455363035202026;Wir wollen für die Kommunen Investitionsmittel zur Verfügung stellen, damit in Solardächer, energieeffiziente Gebäude und bezahl- bares Wohnen, in bezahlbare Mobilität, Kultur, Sport und in attraktive Innenstädte investiert wird
293;neutral;0.5184133648872375;So können wir einen Kahl- schlag als Folge des Lockdowns verhin- dern - und zugleich die Weichen für die Zukunft stellen
294;neutral;0.5558277368545532;Wir schlagen einen öffent- lichen Transformationsfonds vor, der klima- gerechte Arbeitsplätze für die Zukunft sichert und ein ökologisches Umsteuern fördert
295;positiv;0.5729105472564697;Mit unserem Zukunftsinvestitions- programm können wir bis eine Million gut bezahlte Arbeitsplätze schaffen, die helfen, Wirtschaft und Infrastruktur bis  klimaneutral zu machen
296;negativ;0.42216646671295166;Gute Arbeit, gerechte Bezahlung: Die vielen Menschen, die den Laden am Laufen halten und dennoch am Monats- ende kaum über die Runden kommen, brauchen dringend höhere Löhne
297;neutral;0.6267924904823303;Wir wollen den gesetzlichen Mindestlohn auf  Euro anheben, damit Einkommen aus Arbeit auch wirklich vor Armut schützt
298;neutral;0.7733844518661499;Die Gehälter für Normal- und Geringverdie- nende müssen deutlich steigen
299;neutral;0.6234996318817139;Dafür wollen wir Gewerkschaften stärken und es einfacher machen, Tarifverträge für allge- meinverbindlich zu erklären
300;neutral;0.49269595742225647;Leiharbeit und sachgrundlose Befristungen, Mini- und Midijobs drücken auf die Löhne und schwä- chen die Sozialversicherung
301;neutral;0.7031222581863403;Wir wollen diese Jobs möglichst in reguläre, voll sozial abgesicherte Arbeitsverhältnisse über- führen
302;negativ;0.8386902213096619;Stress und Überbelastung, während andere ohne Job dastehen - das muss nicht sein
