;sequence;labels;scores;Top 3
0;Freie Listenwahl und freies Mandat;bildung;0.27545464038848877;[('bildung', 0.27545464038848877), ('gesundheit', 0.22380119562149048), ('none', 0.11404813081026077)]
0;Verkleinerung der Parlamente;politik und ideologie;0.2585766911506653;[('politik und ideologie', 0.2585766911506653), ('gesundheit', 0.2526511549949646), ('bildung', 0.16370601952075958)]
0;Berufspolitikertum: Mandats- und Amtszeiten begrenzen;politik und ideologie;0.49581506848335266;[('politik und ideologie', 0.49581506848335266), ('bildung', 0.27291950583457947), ('gesundheit', 0.06259392946958542)]
0;Lobbyismus eindämmen;klima;0.2250049114227295;[('klima', 0.2250049114227295), ('politik und ideologie', 0.20522725582122803), ('gesundheit', 0.18038007616996765)]
0;Freiheit und Verantwortung;gesundheit;0.44855985045433044;[('gesundheit', 0.44855985045433044), ('bildung', 0.2397720366716385), ('wirtschaft', 0.07448803633451462)]
0;Bürgerlich-freiheitliche Rechtsordnung;gesundheit;0.32003310322761536;[('gesundheit', 0.32003310322761536), ('bildung', 0.25552821159362793), ('politik und ideologie', 0.09237366169691086)]
0;Leistung statt Quote - Freiheit statt Diskriminierung;gesundheit;0.2267637848854065;[('gesundheit', 0.2267637848854065), ('bildung', 0.16250388324260712), ('none', 0.12028832733631134)]
0;Schutz der persönlichen Freiheit vor digitalen Übergriffen;gesundheit;0.3641473054885864;[('gesundheit', 0.3641473054885864), ('bildung', 0.18830949068069458), ('soziale ursachen', 0.1771239936351776)]
0;Hinweisgeber (Whistleblower) schützen;gesundheit;0.2990306615829468;[('gesundheit', 0.2990306615829468), ('bildung', 0.25378549098968506), ('none', 0.09069656580686569)]
0;EU und Europa;bildung;0.2617743909358978;[('bildung', 0.2617743909358978), ('gesundheit', 0.18886150419712067), ('politik und ideologie', 0.17296461760997772)]
0;Ein Europa der Vaterländer;bildung;0.43147972226142883;[('bildung', 0.43147972226142883), ('gesundheit', 0.24502739310264587), ('politik und ideologie', 0.07658123970031738)]
0;Zurückführung der Europäischen Union in einen Staatenbund souveräner Staaten;bildung;0.3938300311565399;[('bildung', 0.3938300311565399), ('gesundheit', 0.26822996139526367), ('soziale ursachen', 0.1195058822631836)]
0;Steuern und Finanzen;wirtschaft;0.5165833234786987;[('wirtschaft', 0.5165833234786987), ('gesundheit', 0.14598676562309265), ('bildung', 0.139042928814888)]
0;Keine EU-Steuern;bildung;0.2692200243473053;[('bildung', 0.2692200243473053), ('gesundheit', 0.1746087223291397), ('wirtschaft', 0.14600223302841187)]
0;Für ein Steuersystem mit wenigen Steuerarten und verständlicher Systematik;bildung;0.4941743314266205;[('bildung', 0.4941743314266205), ('gesundheit', 0.20185332000255585), ('soziale ursachen', 0.10827863961458206)]
0;Abschaffung der Substanzsteuern;infrastruktur;0.265171080827713;[('infrastruktur', 0.265171080827713), ('gesundheit', 0.2042619287967682), ('wirtschaft', 0.11763546615839005)]
0;Wir wollen ein Land von Wohnungseigentümern werden;bildung;0.33014005422592163;[('bildung', 0.33014005422592163), ('gesundheit', 0.23399941623210907), ('wirtschaft', 0.13254106044769287)]
0;Elementare Steuergerechtigkeit statt Nominalwertprinzip und Ungleichbehandlung von Steuerbürgern;bildung;0.5319054126739502;[('bildung', 0.5319054126739502), ('gesundheit', 0.1394221931695938), ('soziale ursachen', 0.11294596642255783)]
0;Besteuerung an Digitalzeitalter anpassen: Einführung einer Digitalsteuer;gesundheit;0.5112136602401733;[('gesundheit', 0.5112136602401733), ('bildung', 0.16976270079612732), ('soziale ursachen', 0.07716763019561768)]
0;Inhaltsverzeichnis;gesundheit;0.2332211434841156;[('gesundheit', 0.2332211434841156), ('none', 0.1500028520822525), ('bildung', 0.14274470508098602)]
0;Wirtschaft: Für einen „Blue Deal”;wirtschaft;0.551149308681488;[('wirtschaft', 0.551149308681488), ('bildung', 0.2536447048187256), ('gesundheit', 0.12750884890556335)]
0;Wirtschafts- und Innovationspolitik für Deutschland;wirtschaft;0.7191752791404724;[('wirtschaft', 0.7191752791404724), ('bildung', 0.08928076922893524), ('politik und ideologie', 0.07238525152206421)]
0;Den Mittelstand entlasten;gesundheit;0.19938984513282776;[('gesundheit', 0.19938984513282776), ('bildung', 0.1732979267835617), ('politik und ideologie', 0.12802033126354218)]
0;Politisch induzierte Belastungen aussetzen;politik und ideologie;0.7988138794898987;[('politik und ideologie', 0.7988138794898987), ('bildung', 0.08212596923112869), ('gesundheit', 0.03364185988903046)]
0;Technologieführerschaft mit „Blue Deal”;gesundheit;0.5839653611183167;[('gesundheit', 0.5839653611183167), ('bildung', 0.22207124531269073), ('wirtschaft', 0.05461401492357254)]
0;Soziale Marktwirtschaft statt sozialistischer „Industriepolitik“;wirtschaft;0.5240586996078491;[('wirtschaft', 0.5240586996078491), ('bildung', 0.19905029237270355), ('gesundheit', 0.09463034570217133)]
0;Der Euro ist gescheitert;gesundheit;0.3713005483150482;[('gesundheit', 0.3713005483150482), ('bildung', 0.27371418476104736), ('wissenschaft', 0.11140014231204987)]
0;Deutschland muss aus dem untergehenden Euro-System austreten;bildung;0.26965707540512085;[('bildung', 0.26965707540512085), ('gesundheit', 0.2601158618927002), ('politik und ideologie', 0.18907205760478973)]
0;Keine Schuldenaufnahme durch die EU, Hilfskredite nur aufnationaler Ebene;none;0.292545348405838;[('none', 0.292545348405838), ('bildung', 0.23074564337730408), ('gesundheit', 0.18358103930950165)]
0;Zusätzliche Inflationierung durch überzogene Corona-Mafsnahmen beenden;gesundheit;0.25921210646629333;[('gesundheit', 0.25921210646629333), ('bildung', 0.1868472546339035), ('soziale ursachen', 0.13905219733715057)]
0;EZB-Nullzinspolitik beenden;none;0.7838429808616638;[('none', 0.7838429808616638), ('politik und ideologie', 0.11058191955089569), ('bildung', 0.04325610399246216)]
0;Wohlstand und sozialer Frieden in Europa durch Wiedereinführung nationaler Währungen;soziale ursachen;0.379975289106369;[('soziale ursachen', 0.379975289106369), ('bildung', 0.1967400461435318), ('gesundheit', 0.13093474507331848)]
0;Erhalt des Bargelds: Bargeld ist Freiheit und Schutz vor Enteignung und Totalüberwachung;gesundheit;0.3830691874027252;[('gesundheit', 0.3830691874027252), ('bildung', 0.19735626876354218), ('soziale ursachen', 0.1240093857049942)]
0;Target-Risiko beenden;bildung;0.28876057267189026;[('bildung', 0.28876057267189026), ('gesundheit', 0.2184876650571823), ('none', 0.15111690759658813)]
0;Nationale Investitionen;infrastruktur;0.2546972334384918;[('infrastruktur', 0.2546972334384918), ('bildung', 0.16768135130405426), ('gesundheit', 0.15119467675685883)]
0;Absicherung gegen die Eurokrise, Geldsystem reformieren, deutsches Staatsgold vollständig zurück nach Deutschland;gesundheit;0.3956994116306305;[('gesundheit', 0.3956994116306305), ('politik und ideologie', 0.18225426971912384), ('bildung', 0.15012510120868683)]
0;Außen- und Verteidigungspolitik;politik und ideologie;0.510531485080719;[('politik und ideologie', 0.510531485080719), ('bildung', 0.24794727563858032), ('gesundheit', 0.06738071143627167)]
0;Die Außenpolitik Deutschlands muss sich an deutschen Interessen ausrichten;politik und ideologie;0.5141847133636475;[('politik und ideologie', 0.5141847133636475), ('bildung', 0.20099981129169464), ('gesundheit', 0.10443492233753204)]
0;Das Verhältnis zu wichtigen Staaten im Wandel der Geopolitik;politik und ideologie;0.40623366832733154;[('politik und ideologie', 0.40623366832733154), ('gesundheit', 0.21392636001110077), ('bildung', 0.20641835033893585)]
0;Wiederherstellung der Wehrfähigkeit Deutschlands;gesundheit;0.2833589017391205;[('gesundheit', 0.2833589017391205), ('wirtschaft', 0.2500205934047699), ('bildung', 0.21483594179153442)]
0;Entwicklungspolitik: Stabilität als Sicherheits- und Wirtschaftsinteresse;wirtschaft;0.6752418875694275;[('wirtschaft', 0.6752418875694275), ('bildung', 0.10622663795948029), ('politik und ideologie', 0.058928363025188446)]
0;Deutschland muss seine wirtschaftlichen Stärken ausbauen;wirtschaft;0.7717039585113525;[('wirtschaft', 0.7717039585113525), ('infrastruktur', 0.07337203621864319), ('bildung', 0.053625915199518204)]
0;Auswärtige Kultur- und Bildungspolitik Deutschlands;bildung;0.5542165040969849;[('bildung', 0.5542165040969849), ('politik und ideologie', 0.15817219018936157), ('gesundheit', 0.10123414546251297)]
0;Inhaltsverzeichnis  Innere Sicherheit;gesundheit;0.3402206003665924;[('gesundheit', 0.3402206003665924), ('none', 0.1673315316438675), ('bildung', 0.11725897341966629)]
0;Linke Gewalt entschieden bekämpfen;gesundheit;0.30159732699394226;[('gesundheit', 0.30159732699394226), ('bildung', 0.14698557555675507), ('politik und ideologie', 0.14686796069145203)]
0;Wirksame Bekämpfung der Ausländerkriminalität;bildung;0.3921017050743103;[('bildung', 0.3921017050743103), ('gesundheit', 0.28640246391296387), ('klima', 0.09799589961767197)]
0;Vollstreckung im Ausland;gesundheit;0.25757870078086853;[('gesundheit', 0.25757870078086853), ('bildung', 0.20429229736328125), ('soziale ursachen', 0.09968322515487671)]
0;Jugendstrafrecht;bildung;0.20220357179641724;[('bildung', 0.20220357179641724), ('infrastruktur', 0.17121806740760803), ('none', 0.15285971760749817)]
0;Bundespolizei stärken - Grenzschutz ist nationale Aufgabe;gesundheit;0.35355299711227417;[('gesundheit', 0.35355299711227417), ('bildung', 0.18087054789066315), ('politik und ideologie', 0.14897865056991577)]
0;Reform der Polizei;gesundheit;0.33875802159309387;[('gesundheit', 0.33875802159309387), ('bildung', 0.2732677459716797), ('klima', 0.09501849114894867)]
0;Fahndungsmöglichkeiten verbessern;gesundheit;0.32026025652885437;[('gesundheit', 0.32026025652885437), ('bildung', 0.242233008146286), ('soziale ursachen', 0.11109644919633865)]
0;Organisierte Kriminalität bekämpfen;gesundheit;0.271275132894516;[('gesundheit', 0.271275132894516), ('klima', 0.25464317202568054), ('bildung', 0.14572662115097046)]
0;Sicherheit der Bürger verbessern;gesundheit;0.38009247183799744;[('gesundheit', 0.38009247183799744), ('bildung', 0.16385941207408905), ('wirtschaft', 0.09604980796575546)]
0;Strafjustiz verbessern;infrastruktur;0.3273743987083435;[('infrastruktur', 0.3273743987083435), ('gesundheit', 0.18182320892810822), ('bildung', 0.1566586196422577)]
0;Islam;none;0.2583010792732239;[('none', 0.2583010792732239), ('bildung', 0.25248202681541443), ('politik und ideologie', 0.12962670624256134)]
0;Migration, Asyl und Integration:  Human und rational handeln - Deutschland schützen;bildung;0.3336504399776459;[('bildung', 0.3336504399776459), ('gesundheit', 0.29995760321617126), ('soziale ursachen', 0.0825100913643837)]
0;Die Fluchtbewegungen des  Jahrhunderts können nicht mittels Aufnahme der Migranten in Europa und Deutschland bewältigt werden;bildung;0.3385288417339325;[('bildung', 0.3385288417339325), ('gesundheit', 0.22404105961322784), ('politik und ideologie', 0.09910956025123596)]
0;Asylmissbrauch beenden;bildung;0.43309810757637024;[('bildung', 0.43309810757637024), ('gesundheit', 0.16714616119861603), ('none', 0.0897265374660492)]
0;Die unlösbaren Folgeprobleme;gesundheit;0.22735634446144104;[('gesundheit', 0.22735634446144104), ('soziale ursachen', 0.16409553587436676), ('none', 0.1561117172241211)]
0;Asylparadies Deutschland schliefsen;bildung;0.3096168339252472;[('bildung', 0.3096168339252472), ('none', 0.1397596299648285), ('soziale ursachen', 0.12331662327051163)]
0;Abschiebung und Rückkehr;gesundheit;0.25293534994125366;[('gesundheit', 0.25293534994125366), ('none', 0.19973215460777283), ('bildung', 0.14494964480400085)]
0;Leben retten und soziale Gerechtigkeit herstellen;soziale ursachen;0.29278895258903503;[('soziale ursachen', 0.29278895258903503), ('bildung', 0.24859392642974854), ('gesundheit', 0.18629764020442963)]
0;Hilfe vor Ort statt Tod auf dem Weg nach Europa;gesundheit;0.4309321343898773;[('gesundheit', 0.4309321343898773), ('bildung', 0.20231816172599792), ('klima', 0.07738137245178223)]
0;Zuwanderung wieder national regeln;gesundheit;0.30897513031959534;[('gesundheit', 0.30897513031959534), ('bildung', 0.1929994374513626), ('politik und ideologie', 0.13443100452423096)]
0;Qualifizierte Zuwanderung;gesundheit;0.26237085461616516;[('gesundheit', 0.26237085461616516), ('bildung', 0.17980355024337769), ('soziale ursachen', 0.1342700868844986)]
0;Integration;soziale ursachen;0.17367976903915405;[('soziale ursachen', 0.17367976903915405), ('gesundheit', 0.1696988046169281), ('bildung', 0.15094402432441711)]
0;Die deutsche Staatsangehörigkeit ist ein kostbares Gut;wirtschaft;0.28818973898887634;[('wirtschaft', 0.28818973898887634), ('gesundheit', 0.22150413691997528), ('bildung', 0.15139922499656677)]
0;Inhaltsverzeichnis;gesundheit;0.2332211434841156;[('gesundheit', 0.2332211434841156), ('none', 0.1500028520822525), ('bildung', 0.14274470508098602)]
0;Familienpolitik;politik und ideologie;0.4005947411060333;[('politik und ideologie', 0.4005947411060333), ('gesundheit', 0.19903425872325897), ('bildung', 0.18754369020462036)]
0;Familien stärken und fördern;bildung;0.3360954523086548;[('bildung', 0.3360954523086548), ('gesundheit', 0.24419863522052765), ('soziale ursachen', 0.10335590690374374)]
0;Ursachen der demografischen Katastrophe;gesundheit;0.31612998247146606;[('gesundheit', 0.31612998247146606), ('bildung', 0.24709844589233398), ('soziale ursachen', 0.21073396503925323)]
0;Leistungsfähigkeit der Familien erhalten;gesundheit;0.3957079350948334;[('gesundheit', 0.3957079350948334), ('bildung', 0.2535356283187866), ('soziale ursachen', 0.10673575103282928)]
0;Familien unterstützen;bildung;0.3144199848175049;[('bildung', 0.3144199848175049), ('gesundheit', 0.2976750135421753), ('wirtschaft', 0.10090292245149612)]
0;Familienfreundliches Deutschland;gesundheit;0.42043912410736084;[('gesundheit', 0.42043912410736084), ('bildung', 0.23063190281391144), ('soziale ursachen', 0.0690327137708664)]
0;Kinderin den Familien belassen, Kindesentzug nur in Ausnahmefällen;bildung;0.27037298679351807;[('bildung', 0.27037298679351807), ('none', 0.22105246782302856), ('gesundheit', 0.20013198256492615)]
0;Willkommenskultur für Kinder;gesundheit;0.1957029402256012;[('gesundheit', 0.1957029402256012), ('klima', 0.17764197289943695), ('bildung', 0.17460604012012482)]
0;Trennungsfolgen mindern;bildung;0.18999843299388885;[('bildung', 0.18999843299388885), ('gesundheit', 0.17329935729503632), ('politik und ideologie', 0.1261146068572998)]
0;Verantwortungsvolle Kinderbetreuung;bildung;0.5103105306625366;[('bildung', 0.5103105306625366), ('gesundheit', 0.21953099966049194), ('wirtschaft', 0.06612754613161087)]
0;Das Geschlecht ist eine biologische Tatsache;bildung;0.4406381845474243;[('bildung', 0.4406381845474243), ('gesundheit', 0.26392486691474915), ('klima', 0.09069551527500153)]
0;Arbeits- und Sozialpolitik;soziale ursachen;0.25675055384635925;[('soziale ursachen', 0.25675055384635925), ('gesundheit', 0.20222118496894836), ('bildung', 0.1741228848695755)]
0;Zuwanderung von EU-Ausländern in unsere Sozialsysteme begrenzen;soziale ursachen;0.47414225339889526;[('soziale ursachen', 0.47414225339889526), ('gesundheit', 0.20002320408821106), ('bildung', 0.1616784632205963)]
0;Nationale Gesetzgebungshoheit im Sozialrecht verteidigen;gesundheit;0.22365649044513702;[('gesundheit', 0.22365649044513702), ('bildung', 0.21762052178382874), ('soziale ursachen', 0.18727397918701172)]
0;Keine Auszahlungen von Sozialleistungen auf ausländische Konten;none;0.4677099287509918;[('none', 0.4677099287509918), ('soziale ursachen', 0.23015175759792328), ('bildung', 0.0973946824669838)]
0;Lohndumping in der Leiharbeit verhindern;gesundheit;0.37170135974884033;[('gesundheit', 0.37170135974884033), ('wirtschaft', 0.11372207850217819), ('bildung', 0.11239085346460342)]
0;Mindestlohn beibehalten;gesundheit;0.25569555163383484;[('gesundheit', 0.25569555163383484), ('bildung', 0.21829263865947723), ('wirtschaft', 0.12727504968643188)]
0;Arbeitsleben würdigen - Arbeitslosengeld I gerecht gestalten;gesundheit;0.34842365980148315;[('gesundheit', 0.34842365980148315), ('bildung', 0.23935963213443756), ('soziale ursachen', 0.09272319078445435)]
0;Reform der Arbeitslosenversicherung;soziale ursachen;0.34673556685447693;[('soziale ursachen', 0.34673556685447693), ('gesundheit', 0.2333126664161682), ('bildung', 0.1150018572807312)]
0;Aktivierende Grundsicherung - Arbeit, die sich lohnt;gesundheit;0.2648320198059082;[('gesundheit', 0.2648320198059082), ('bildung', 0.20800353586673737), ('wirtschaft', 0.14402765035629272)]
0;Finanzkontrolle Schwarzarbeit stärken;wirtschaft;0.45404052734375;[('wirtschaft', 0.45404052734375), ('gesundheit', 0.14741820096969604), ('soziale ursachen', 0.10635163635015488)]
0;Arbeitsrecht reformieren und vereinfachen;bildung;0.3197616636753082;[('bildung', 0.3197616636753082), ('gesundheit', 0.18840019404888153), ('soziale ursachen', 0.15475702285766602)]
0;Gezielte Mafßfnahmen gegen Wohnungs- und Obdachlosigkeit;bildung;0.335887610912323;[('bildung', 0.335887610912323), ('gesundheit', 0.22471122443675995), ('soziale ursachen', 0.16259057819843292)]
0;Mehr Arbeitsplätze mit fairer Entlohnung für schwerbehinderte Menschen;gesundheit;0.3055580258369446;[('gesundheit', 0.3055580258369446), ('bildung', 0.2949504554271698), ('soziale ursachen', 0.11666614562273026)]
0;Verbesserungen für Menschen mit Behinderungen in Krankenhäusern;bildung;0.5315163731575012;[('bildung', 0.5315163731575012), ('gesundheit', 0.17212948203086853), ('soziale ursachen', 0.09331648796796799)]
0;Inhaltsverzeichnis  Das Rentenkonzept der AfD;politik und ideologie;0.47801655530929565;[('politik und ideologie', 0.47801655530929565), ('bildung', 0.13535664975643158), ('soziale ursachen', 0.11380818486213684)]
0;Renten zukunftsfest;gesundheit;0.2397690862417221;[('gesundheit', 0.2397690862417221), ('bildung', 0.1917944848537445), ('none', 0.11800435185432434)]
0;Freiheit beim Renteneintritt;gesundheit;0.29171690344810486;[('gesundheit', 0.29171690344810486), ('bildung', 0.2657351493835449), ('wirtschaft', 0.08427917957305908)]
0;Altersarmut verhindern;bildung;0.25406375527381897;[('bildung', 0.25406375527381897), ('gesundheit', 0.1448477953672409), ('none', 0.13689380884170532)]
0;Abschaffung der Politikerpensionen;gesundheit;0.3227488100528717;[('gesundheit', 0.3227488100528717), ('politik und ideologie', 0.2086198478937149), ('bildung', 0.14604777097702026)]
0;Reduzierung des Beamtenstatus auf originär hoheitliche Aufgaben;bildung;0.26440441608428955;[('bildung', 0.26440441608428955), ('gesundheit', 0.17051830887794495), ('soziale ursachen', 0.1698765605688095)]
0;Lastengerechtigkeit zwischen Familien und Kinderlosen herstellen;gesundheit;0.5267418622970581;[('gesundheit', 0.5267418622970581), ('bildung', 0.2412228286266327), ('soziale ursachen', 0.07721230387687683)]
0;Ungerechtigkeiten bei der Überleitung der Ostrenten beseitigen;bildung;0.3476758599281311;[('bildung', 0.3476758599281311), ('gesundheit', 0.23490674793720245), ('politik und ideologie', 0.09209482371807098)]
0;Keine Doppelbesteuerung, Steuerfreibetrag anheben;wirtschaft;0.6339857578277588;[('wirtschaft', 0.6339857578277588), ('bildung', 0.16241373121738434), ('gesundheit', 0.0958842933177948)]
0;Umlagefinanzierte Rente stärken;wirtschaft;0.2602836489677429;[('wirtschaft', 0.2602836489677429), ('gesundheit', 0.18618211150169373), ('soziale ursachen', 0.10304770618677139)]
0;Wehrdienst rentenpolitisch würdigen;politik und ideologie;0.5933550000190735;[('politik und ideologie', 0.5933550000190735), ('bildung', 0.1274086982011795), ('gesundheit', 0.096047542989254)]
0;Gesundheitspolitik;gesundheit;0.6088917255401611;[('gesundheit', 0.6088917255401611), ('politik und ideologie', 0.20373661816120148), ('bildung', 0.07275563478469849)]
0;Schluss mit den unverhältnismäfßigen Corona-Mafsnahmen;gesundheit;0.5167814493179321;[('gesundheit', 0.5167814493179321), ('bildung', 0.24626797437667847), ('klima', 0.048268165439367294)]
0;Impfen muss freiwillig bleiben;gesundheit;0.30055251717567444;[('gesundheit', 0.30055251717567444), ('infrastruktur', 0.2059936672449112), ('bildung', 0.16356401145458221)]
0;Einsetzung eines parlamentarischen Corona-Untersuchungsausschusses;gesundheit;0.2887704372406006;[('gesundheit', 0.2887704372406006), ('bildung', 0.28805306553840637), ('soziale ursachen', 0.10111967474222183)]
0;Krankenhäuser und Kliniken brauchen Planungssicherheit und  eine individuell auskömmliche Finanzierung;bildung;0.2658425271511078;[('bildung', 0.2658425271511078), ('wirtschaft', 0.2263208031654358), ('gesundheit', 0.22253578901290894)]
0;Serviceorientierte ambulante Versorgung durch Beendigung  der Budgetierung;gesundheit;0.29210853576660156;[('gesundheit', 0.29210853576660156), ('soziale ursachen', 0.18669503927230835), ('bildung', 0.1665227711200714)]
0;Medizinische Versorgung auf dem Land wiederher und sichern;gesundheit;0.21913249790668488;[('gesundheit', 0.21913249790668488), ('bildung', 0.1932644098997116), ('soziale ursachen', 0.18788368999958038)]
0;Zugang zu Heil- und Hilfsmitteln entbürokratisieren;gesundheit;0.27780917286872864;[('gesundheit', 0.27780917286872864), ('bildung', 0.2357972115278244), ('none', 0.10096543282270432)]
0;Kurzzeitpflegeplätze in Krankenhäusern finanzieren;gesundheit;0.31063610315322876;[('gesundheit', 0.31063610315322876), ('soziale ursachen', 0.13169896602630615), ('klima', 0.12795570492744446)]
0;Beendigung des Pflegenotstands;gesundheit;0.3051740825176239;[('gesundheit', 0.3051740825176239), ('bildung', 0.24955853819847107), ('wirtschaft', 0.1524822860956192)]
0;Vorfahrt für die häusliche Pflege;bildung;0.33164188265800476;[('bildung', 0.33164188265800476), ('gesundheit', 0.2947937548160553), ('soziale ursachen', 0.09869324415922165)]
0;Vereinfachung und bessere Übersichtlichkeit in der  sozialen Pflege- und gesetzlichen Krankenversicherung;gesundheit;0.2598413825035095;[('gesundheit', 0.2598413825035095), ('soziale ursachen', 0.2574303448200226), ('bildung', 0.15981841087341309)]
0;Arzneimittelversorgung verlässlich machen;gesundheit;0.27137258648872375;[('gesundheit', 0.27137258648872375), ('bildung', 0.1446664184331894), ('soziale ursachen', 0.11953165382146835)]
0;Organspende, Sterbehilfe;bildung;0.278554230928421;[('bildung', 0.278554230928421), ('soziale ursachen', 0.23299351334571838), ('gesundheit', 0.16541217267513275)]
0;Cannabis nur iin der Medizin;gesundheit;0.2474295198917389;[('gesundheit', 0.2474295198917389), ('none', 0.1971423178911209), ('bildung', 0.1558510810136795)]
0;Antibiotikaresistenzen vermeiden und konsequent bekämpfen;gesundheit;0.25883570313453674;[('gesundheit', 0.25883570313453674), ('bildung', 0.16990019381046295), ('soziale ursachen', 0.14804954826831818)]
0;Den Beruf des Heilpraktikers erhalten;bildung;0.3794567883014679;[('bildung', 0.3794567883014679), ('gesundheit', 0.3359396159648895), ('politik und ideologie', 0.06571968644857407)]
0;Anforderungen an ausländisches Personal im Gesundheitswesen;gesundheit;0.5369980931282043;[('gesundheit', 0.5369980931282043), ('bildung', 0.24632708728313446), ('soziale ursachen', 0.05474672466516495)]
0;Souveränität des Patienten über seine Daten herstellen;gesundheit;0.2306259423494339;[('gesundheit', 0.2306259423494339), ('bildung', 0.14751629531383514), ('soziale ursachen', 0.14001800119876862)]
0;WHO grundlegend reformieren;bildung;0.3624889552593231;[('bildung', 0.3624889552593231), ('gesundheit', 0.11834067851305008), ('soziale ursachen', 0.11639169603586197)]
0;Inhaltsverzeichnis;gesundheit;0.2332211434841156;[('gesundheit', 0.2332211434841156), ('none', 0.1500028520822525), ('bildung', 0.14274470508098602)]
0;Bildung, Wissenschaft und Forschung;wissenschaft;0.4131917655467987;[('wissenschaft', 0.4131917655467987), ('bildung', 0.3334895074367523), ('gesundheit', 0.08380531519651413)]
0;Mut zur Leistung statt Akademisierungswahn;gesundheit;0.403190016746521;[('gesundheit', 0.403190016746521), ('bildung', 0.1450168937444687), ('wirtschaft', 0.09227839857339859)]
0;Mehrgliedriges Schulsystem erhalten;bildung;0.2757527530193329;[('bildung', 0.2757527530193329), ('gesundheit', 0.2289641946554184), ('soziale ursachen', 0.12605778872966766)]
0;Berufliche Bildung stärken: Meister statt Master;bildung;0.8754900693893433;[('bildung', 0.8754900693893433), ('gesundheit', 0.04601733759045601), ('klima', 0.02426007203757763)]
0;Digitalisierung ist kein Selbstzweck;gesundheit;0.40280619263648987;[('gesundheit', 0.40280619263648987), ('none', 0.27466511726379395), ('bildung', 0.08930642902851105)]
0;Keine ideologisch motivierte Inklusion: Förder- und Sonderschulen erhalten;politik und ideologie;0.3808899521827698;[('politik und ideologie', 0.3808899521827698), ('bildung', 0.2886708676815033), ('none', 0.12555593252182007)]
0;Bildung und Migration;bildung;0.4220180809497833;[('bildung', 0.4220180809497833), ('gesundheit', 0.29218611121177673), ('klima', 0.07521004974842072)]
0;Neutralität der Schule wiederherstellen;gesundheit;0.58479243516922;[('gesundheit', 0.58479243516922), ('bildung', 0.21166716516017914), ('soziale ursachen', 0.07358015328645706)]
0;Kompetenzorientierung entwertet Bildung;bildung;0.7159191966056824;[('bildung', 0.7159191966056824), ('gesundheit', 0.09805972874164581), ('wissenschaft', 0.05183245614171028)]
0;Deutsches Kulturgut im Unterricht vermitteln;bildung;0.48992353677749634;[('bildung', 0.48992353677749634), ('gesundheit', 0.17175857722759247), ('politik und ideologie', 0.0743354931473732)]
0;Kein bekenntnisgebundener Islamunterricht an deutschen Schulen;none;0.913650393486023;[('none', 0.913650393486023), ('bildung', 0.02793024852871895), ('politik und ideologie', 0.01961391791701317)]
0;Keine Sonderrechte für Muslime an unseren Schulen;none;0.5302841663360596;[('none', 0.5302841663360596), ('bildung', 0.18767976760864258), ('soziale ursachen', 0.07352124899625778)]
0;Kein Koranunterricht durch verfassungsfeindliche Moscheevereine;gesundheit;0.37622538208961487;[('gesundheit', 0.37622538208961487), ('bildung', 0.19326217472553253), ('none', 0.14768263697624207)]
