;label;score;sentence
76;neutral;0.9920859932899475;Dabei hat die Corona-Krise drängende Fragen unserer Zeit teils überlagert, teils stärker in den Fokus gerückt:  Gelingt es uns, die Arbeit und den Wohlstand von morgen zu sichern und für Vollbeschäftigung zu sorgen
77;neutral;0.9683851003646851;Oder finden wir uns damit ab, dass Menschen ohne Arbeit bleiben
78;neutral;0.9609665870666504;Überwinden wir die wachsende Ungleichheit
79;neutral;0.9779645204544067;Oder nehmen wir es hin, dass wenige sich die höchsten Einkommen und die besten Perspektiven sichern, aber die Lasten und Risiken auf den Schultern derer liegen, die sich nicht wehren können
80;neutral;0.9740602970123291;Wird es uns gelingen, unser Leben und Wirtschaften so zu verändern, dass wir den menschenge- machten Klimawandel aufhalten
81;neutral;0.9794506430625916;Nehmen wir die Gestaltung des digitalen Wandels als demokratische Gesellschaft selbst in die Hand oder bleibt es dabei, dass die Entwicklung der digitalen Welt von wenigen Technologiekon- zernen diktiert wird
82;neutral;0.9860984086990356;Sorgen wir für gleiche Teilhabe und mehr Zusammenhalt
83;neutral;0.9571608901023865;Oder nehmen wir es hin, dass unsere Gesellschaft immer weiter auseinanderdriftet, so dass Populisten und Nationalisten leichtes Spiel haben
84;neutral;0.9711830019950867;Das neue Jahrzehnt beginnt mit der Herausforderung der Corona-Pandemie
85;neutral;0.9846376776695251;Für viele Bürger*in- nen und Unternehmen bedeutet diese Krise harte Einschränkungen
86;neutral;0.9921310544013977;Umso bemerkenswerter ist die Bereitschaft, Solidarität zu üben, um uns alle zu schützen und dafür auch Einschnitte in die persönliche Freiheit zu akzeptieren
87;neutral;0.9756115078926086;Die nächsten Monate werden uns die Rückkehr in eine neue Normalität ermöglichen, die die Be- schränkungen des öffentlichen und des privaten Lebens Zug um Zug überwindet
88;neutral;0.9836230874061584;Doch auch dann wird uns Corona noch begleiten
89;neutral;0.8786731362342834;Vieles wird anders
90;neutral;0.9482484459877014;Die Erfahrung dieser Krise wird sich ins kollek- tive Gedächtnis einschreiben
91;neutral;0.9880056977272034;Wir alle haben erfahren, dass nichts eine persönliche Begegnung auf Dauer ersetzen kann
92;neutral;0.9898543953895569;Wir ha- ben aber auch gelernt, wie wir digital zusammenarbeiten und kommunizieren können
93;neutral;0.991034209728241;Außerdem haben mittlerweile alle erkannt, wie unabdingbar die Arbeit vieler Menschen für unser tägliches Leben und Überleben ist, die aber bisher nicht die Wertschätzung und schon gar nicht die Bezah- lung und Sicherheit bekommen, die sie verdienen
94;neutral;0.9633458852767944;Es hat sich eindringlich bestätigt, dass Familien auf eine krisenfeste, verlässliche Infrastruktur an Bildung, Betreuung und Angeboten der Kinder- und Jugendarbeit angewiesen sind
95;neutral;0.9924374222755432;Um die Krise zu überwinden, braucht es gemeinsame Anstrengungen
96;neutral;0.9877921938896179;Daraus kann neuer Mut wachsen, mit dem wir die großen Aufgaben unserer Zeit zuversichtlich angehen können
97;neutral;0.9774379730224609;Wir wollen sichern und ausbauen, was wir erarbeitet haben, wir wollen den Klimawandel bewältigen, die Arbeit von morgen schaffen, Chancen und Lasten gerecht verteilen, die Gesellschaft zusam- menhalten und der Gefahr ihrer Spaltung begegnen
98;neutral;0.9909639358520508;Wir Sozialdemokrat*innen sind entschlossen, diese Aufgaben zu bewältigen
99;neutral;0.9909548163414001;Die meisten Bürger*innen in unserem Land eint das Bedürfnis nach Respekt, Zusammenhalt und Zuversicht für eine gute, sichere Zukunft in Deutschland und Europa
100;neutral;0.9872667193412781;Diese Zuversicht entsteht aus dem Vertrauen, Einfluss darauf nehmen zu können, wohin sich unser Leben, wohin sich unsere Gesellschaft entwickelt
101;neutral;0.9931158423423767;Immer mehr Bürger*innen wollen mitbestimmen, in welche Richtung  wir gehen werden
102;neutral;0.9862516522407532;Spürbar ist das in dem gewachsenen Bewusstsein um die ökologische Verant- wortung, in der dringenden Sorge um den schwindenden Zusammenhalt oder in der wachsenden Kritik an Ungleichheit in unserer Gesellschaft
103;neutral;0.9235950112342834;SPD-PARTEIVORSTAND SEITE>
104;neutral;0.9256635308265686;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
105;negativ;0.8737090229988098;KAPITEL
106;neutral;0.9906544089317322;In der Corona-Krise wird einmal mehr überaus deutlich, dass Gewinnmaximierung und Kosten- minimierung nicht das Maß aller Dinge sein dürfen
107;neutral;0.8847135305404663;In der Wirtschaft, im Gesundheitssystem, im Bildungssystem, der Justiz und anderen wichtigen Bereichen wurde zu viel „auf Kante genäht“
108;neutral;0.9522855281829834;Aber unsere Gesellschaft ist stabil - auch unter widrigen Umständen und in krisenhaften Situationen
109;neutral;0.9610531330108643;Wir müssen alles dransetzen, dass es so bleibt
110;neutral;0.9335446357727051;Die Stabilität verdanken wir der beeindruckenden Solidarität und den demo- kratischen Grundwerten unserer Gesellschaft
111;neutral;0.985650360584259;Neue Akzeptanz und neue Begeisterung sowie neuer Respekt für demokratische Institutionen entstehen durch mehr Transparenz und Beteiligung
112;neutral;0.9899022579193115;Für den Zusammenhalt unserer Gesellschaft ist der Respekt vor der Verschiedenheit der Menschen und ihrer Lebensentwürfe eine der wichtigsten Grundlagen
113;neutral;0.9924063086509705;Diese Vielfalt ist ein unschätzbarer Gewinn, und wir wer- den dafür sorgen, dass sie sich in allen Bereichen unserer Gesellschaft, in unseren Parlamenten und in den Formaten der Beteiligung angemessen widerspiegelt
114;neutral;0.977512001991272;Vielen in Deutschland geht es - auch im Vergleich mit anderen Ländern - wirtschaftlich gut
115;neutral;0.9855820536613464;Aber das gilt nicht für alle und es fehlt vielen die Gewissheit, dass das auch morgen so sein wird
116;neutral;0.9930256605148315;Mit unserer Politik werden wir dazu beitragen, dass die Ungleichheit überwunden wird, Sicherheit im Wandel garantiert ist und neue Zuversicht entsteht
117;neutral;0.6450477838516235;ZUKUNFT SICHERN  Ein kurzer Blick in die Zukunft: Spätestens werden wir klimaneutral wirtschaften
118;neutral;0.9736036658287048;Windkraft und Sonne sind unsere Energiequellen, unterstützt durch eine saubere Wasserstoffwirtschaft
119;neutral;0.927288293838501;Öf- fentliche Gebäude, Schulen und Supermärkte beziehen Solarstrom, und klimafreundliches Unter- nehmertum wird finanziell belohnt
120;neutral;0.9843481183052063;Wir sehen in dieser Jahrhundertaufgabe riesige Potenziale für gute und sichere Arbeitsplätze
121;neutral;0.9783705472946167;Deutschland ist erfolgreich als Exporteur umweltfreundlicher Tech- nologien, weil es gelungen ist, Produktionsprozesse nachhaltig und die r zu einem Jahrzehnt der erneuerbaren Energien zu machen
122;neutral;0.98682701587677;Den sozial-ökologischen Umbau der Wirtschaft meistern wir, wenn wir wirtschaftlichen Erfolg zu- künftig nicht nur am Bruttoinlandsprodukt messen, sondern am Wohlergehen der gesamten Ge- sellschaft und der Natur
123;neutral;0.9925585985183716;Wir richten unsere Politik an den Nachhaltigkeitszielen der Vereinten Na- tionen (SDG) aus und werden dazu die Deutsche Nachhaltigkeitsstrategie weiterentwickeln
124;neutral;0.9824464321136475;Wenn der Staat maßgebliche Impulse gibt, durch kluge Spielregeln, die soziale und technische Innovatio- nen hervorbringen, durch Förderung von Wissenschaft und Forschung, durch massive und stetige Investitionen in eine moderne Infrastruktur, durch aktive Förderung der Regionen im Wandel und durch Beteiligung der Bürger*innen im Allgemeinen und der Beschäftigten im Besonderen
125;neutral;0.954469621181488;So wer- den Arbeitsplätze zukunftsfähig und neue gute Arbeitsplätze geschaffen
126;neutral;0.9862040281295776;So sichern wir Einkom- men und Perspektiven für alle
127;neutral;0.9892359375953674;Wir wollen einen neuen sozial-ökologischen Gesellschaftsvertrag, der dafür sorgt, dass im Wandel niemand abgehängt wird
128;neutral;0.9235950112342834;SPD-PARTEIVORSTAND SEITE>
129;neutral;0.9256635308265686;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
130;negativ;0.8737090229988098;KAPITEL
131;neutral;0.5408375859260559;RESPEKT ERNEUERN  Die Corona-Krise hat uns allen in Deutschland vor Augen geführt, wie sehr wir in unserem Alltag auf die Arbeit derjenigen angewiesen sind, deren Einkommen bislang oft nur knapp zum Leben reicht
132;neutral;0.8946617245674133;Die Kassierer*innen im Supermarkt, die Busfahrer*innen, Reinigungskräfte, Pflegekräfte und Erzieher*innen verdienen mehr Anerkennung - die sich auch in guten Einkommen und Arbeitsbe- dingungen niederschlägt
133;neutral;0.9821975231170654;Dafür werden wir kämpfen
134;neutral;0.9847872853279114;Wie wertvoll ein funktionierender Sozialstaat ist, haben wir in der Corona-Krise erlebt
135;neutral;0.9919570684432983;Wir be- mühen uns, die wirtschaftlichen und sozialen Folgen der Krise bestmöglich durch verschiedene Maßnahmen abzumildern, etwa durch ein tragfähiges Kurzarbeitergeld
136;neutral;0.9871532320976257;Erkennbar wurde aber auch, wo wir als Gesellschaft noch viel zu tun haben
137;neutral;0.9651579856872559;Bei der immer noch nicht vollendeten Gleich- stellung von Männern und Frauen, die sich vor allem daran zeigte, dass sich viele unvermittelt in alte Rollenmodelle zurückversetzt gesehen haben
138;neutral;0.9617612957954407;Auch bei der unzureichenden Absicherung von Künstler*innen und Selbstständigen, den überteuerten Wohnungen nicht nur in den Ballungszent- ren und der mangelnden Infrastruktur im ländlichen Raum gibt es noch viel zu tun
139;neutral;0.9735447764396667;Respekt vor der Würde aller Bürger*innen heißt für uns, dass alle ein Recht auf gleiche Verwirkli- chungschancen und ein sicheres Leben haben
140;neutral;0.9702717661857605;Eine Wohnung, ein Kita-Platz, Zugang zu kosten- loser Bildung, Mobilität, Kultur, Sport, einen schnellen Internetanschluss, Zugang zum Wissen dieser Welt, verlässliche digitale Dienste für eine aktive Zivilgesellschaft, Gesundheitsversorgung, Mitbestimmung im Arbeitsleben, eine sichere Rente, gute Pflege im Alter, das sind für uns soziale Grundrechte und die Voraussetzungen für die Stabilität von Familie und Gesellschaft
141;neutral;0.9867931008338928;Wir treten für eine Gesellschaft ein, die von gegenseitigem Respekt getragen wird
142;neutral;0.8205671310424805;Eine Gesell- schaft, die, frei von Vorurteilen, alle Bürger*innen gleichermaßen respektiert
143;neutral;0.8905479311943054;Wir schulden ein- ander Respekt, egal ob eine”*r studiert hat oder nicht, ob in Deutschland oder woanders, im Osten oder Westen geboren, ob weiblich, männlich oder divers, ob jung oder alt, arm oder reich, ob mit Behinderung oder ohne
144;neutral;0.9642797708511353;Für die Würde und Wertschätzung jeder und jedes einzelnen darf das keinen Unterschied machen
145;neutral;0.8389937877655029;Wir wollen eine Gesellschaft des Zusammenhalts und stellen uns Hass und Hetze, jedweder Art von Ausgrenzung und Diskriminierung und dem Erstarken rechtsex- tremer Kräfte mit aller Entschiedenheit entgegen
146;neutral;0.9689075946807861;Wir wollen gleichwertige Lebensverhältnisse in ganz Deutschland schaffen
147;neutral;0.9788846969604492;Dazu gehört auch, die deutsche Einheit zu vollenden und das Ungleichgewicht zwischen Metropole und Peripherie, zwischen traditionellen Industrieregionen und neuen Boom-Zonen, zwischen Stadt und Land zu reduzieren
148;neutral;0.9768911004066467;Gerade hier zeigen sich die Herausforderungen großer gesellschaftlicher Transforma- tionsprozesse und des Strukturwandels
149;neutral;0.9726954102516174;Dabei sind der Respekt und die Anerkennung der spezi- fisch ostdeutschen Lebenserfahrungen und Lebensleistungen zentral, um das Vertrauen in die Demokratie weiter zu stärken
150;neutral;0.9904912114143372;Unser Ziel ist, die Sichtbarkeit der Ostdeutschen in allen Bereichen zu erhöhen
151;neutral;0.9235950112342834;SPD-PARTEIVORSTAND SEITE>
152;neutral;0.9256635308265686;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
153;negativ;0.8737090229988098;KAPITEL
154;neutral;0.5653299689292908;EUROPA STÄRKEN  Grenzenlos reisen, arbeiten, studieren oder leben
155;neutral;0.9611359238624573;Die Europäische Union (EU) hat das Leben von Millionen von Menschen geprägt, neue Möglichkeiten und Freiheiten eröffnet und den unermess- lichen Wert kultureller Vielfalt für unsere Gesellschaften für viele erlebbar gemacht
156;neutral;0.9921140670776367;Sie hat ge- zeigt, dass wir gemeinsam mehr erreichen können
157;neutral;0.9620274305343628;Darauf wird es in Zukunft ganz besonders ankommen
158;neutral;0.9894676804542542;In einem von globalem Wettbewerb geprägten Umfeld können wir unsere europäischen Werte und Interessen nur behaupten, wenn Europa nach innen geeint und nach außen handlungsfähig ist
159;neutral;0.9613186717033386;Wir wollen die Freiheit und Rechtstaatlichkeit in Europa schützen und die EU zur modernsten Demokratie der Welt machen
160;neutral;0.9942832589149475;Wir wollen, dass Europa auch beim Klimaschutz Vorreiter wird
161;neutral;0.9831151366233826;Wir wollen ein digital souveränes Europa auf der Basis einer wertebasierten digitalen Wirtschaft
162;neutral;0.9675222039222717;Mit Investitionen in unsere gemeinsame Wirtschafts- und Innovationskraft stärken wir Europa als den modernsten, sozialsten, nachhaltigsten und wettbewerbsfähigsten Wirtschaftsraum der Welt und sichern so die Grundlagen unseres Wohlstands
163;neutral;0.9917426705360413;Damit schaffen wir die Voraussetzungen für ein souveränes Europa, das für soziale Gerechtigkeit, Wohlstand und Menschenrechte steht und sich geschlossen für eine gerechtere, friedlichere und nachhaltigere Welt einsetzt
164;neutral;0.9916157126426697;Nur miteinander werden wir eine humanitäre und solidarische Flüchtlingspolitik gewährleisten
165;neutral;0.9629151821136475;Demokratie, Freiheit und Rechtsstaatlichkeit sind das Fundament unserer Gemeinschaft
166;neutral;0.5543134808540344;Wir wer- den es nicht zulassen, dass nationalistischer Hass und populistische Hetze Europa spalten
167;neutral;0.9927117824554443;Wir meinen es ernst mit der europäischen Solidarität
168;neutral;0.9905559420585632;Wir haben zu Beginn der Pandemie schnell und kraftvoll gehandelt und den größten Wiederaufbaufonds der Geschichte der Europäischen Union auf den Weg gebracht - eine Solidarleistung, die die sozialen Folgen der Corona-Krise ab- mildert und die gleichzeitig den sozial-ökologischen Wandel vorantreibt und Innovationen fördert
169;neutral;0.9852156639099121;Europa bekommt dafür weltweite Anerkennung
170;neutral;0.9917491674423218;Auf dieser Basis wollen wir neues Vertrauen in Europa aufbauen und eine wirtschaftliche und politische Spaltung der EU verhindern
171;neutral;0.8920086622238159;ZUSAMMENHALT WÄHLEN  Wir haben vieles erreicht in der Regierungskoalition
172;neutral;0.932838499546051;Die Erfolge tragen eine erkennbar sozial- demokratische Handschrift
173;neutral;0.9886288642883301;Dazu zählen die Verlängerung und die Erhöhung des Kurzarbeiter- gelds, der Corona-Kinderbonus und die Erhöhung des Kinderzuschlags sowie mehr Geld für den Kita-Ausbau, die Ausgestaltung des Corona-Konjunkturpakets mit den Schwerpunkten der wirt- schaftlichen Stabilisierung, der sozialen Sicherung und der ökologischen Transformation, dazu die deutliche Einschränkung von Werkvertrags- und Leiharbeit in der Fleischindustrie
174;neutral;0.9887697696685791;Wir haben die Grundrente, die Mindestausbildungsvergütung, die Brückenteilzeit und die Abschaffung des Soli- Zuschlags für niedrige und mittlere Einkommen durchgesetzt
175;neutral;0.9945863485336304;Bei der anstehenden Bundestagswahl geht es um Richtungsfragen
176;neutral;0.8817030787467957;Es gibt die, die den Sozialstaat abbauen und Sozialleistungen kürzen wollen
177;neutral;0.9915977716445923;Ihnen setzen wir das Konzept für einen Sozialstaat entgegen, der es allen ermöglicht, den Wandel zu meistern und kommenden Krisen zu trotzen
178;neutral;0.9911534190177917;Denen, die gegen die Krise ansparen wollen und alle Lebensbereiche den Gesetzen des Marktes unterwerfen wollen, setzen wir zentrale Zukunftsmissionen mit konkreten Investitionsschwer- punkten entgegen
179;neutral;0.9946854114532471;Für unser Streben nach mehr gegenseitigem Respekt in Deutschland, Europa und der Welt werben wir mit diesem Programm
180;neutral;0.9235950112342834;SPD-PARTEIVORSTAND SEITE >
181;neutral;0.9364243149757385;Soziale Politik für Dich
182;neutral;0.9256635308265686;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
183;negativ;0.8737090229988098;KAPITEL
184;neutral;0.8245970010757446;EINE LEBENSWERTE ZUKUNFT  Wir sehen viel Gutes
185;neutral;0.9705407619476318;Wir sehen auch vieles, das man besser machen kann
186;neutral;0.9928650856018066;Wir sehen aber auch Entwicklungen, die geändert oder gestoppt werden müssen, um eine gute Zukunft möglich zu machen
187;neutral;0.9841645359992981;Deshalb werden wir in der Welt von morgen unseren Wohlstand sichern, erhalten und ausbauen und zugleich das Klima und die Umwelt schützen
188;neutral;0.9422792196273804;Wir werden ermöglichen, dass alle Bürger*innen sicher leben und sich entfalten können
189;neutral;0.9887696504592896;Viele Bürger*innen haben den Eindruck, dass staatliches Handeln oft einem Reparaturbetrieb gleicht
190;neutral;0.9257045984268188;Mal wird da an einer Schraube gedreht, mal an einer anderen
191;neutral;0.9138444662094116;Dieses politische “Klein- Klein” überwinden wir
192;neutral;0.9924503564834595;Für uns geht es um die Bewältigung von Zukunftsaufgaben
193;neutral;0.9919862747192383;Daher benennen wir vier Zukunftsmissionen, die für uns eine zentrale Bedeutung haben
194;neutral;0.9900688529014587;Das gilt für den Kampf gegen den Klimawandel, für die Zukunft der Mobilität, für die Digitalisierung und für das Gesundheitssystem
195;neutral;0.973945140838623;Wir werden diese vier Zukunftsmissionen anpacken, um die Wirt- schaft zu modernisieren, High-Tech in den Schlüsselbranchen zu fördern, unsere Lebensgrundla- gen zu erhalten und die Arbeitsplätze der Zukunft zu schaffen
196;neutral;0.9861626029014587;Die Umsetzung dieser Missionen braucht ein hohes Niveau öffentlicher Investitionen und eine sozial-ökologisch ausgerichtete Wirtschafts- und Finanzpolitik
197;neutral;0.9916433095932007;Wir werden diese Missionen im Zu- sammenwirken mit Gewerkschaften, Wissenschaft, Wirtschaft und Zivilgesellschaft voranbringen und den klimafreundlichen Infrastrukturausbau auf Grundlage eines neuen, gesamtgesellschaft- lichen Infrastrukturkonsenses gestalten
198;neutral;0.984701931476593;Darin zeigt sich unser Anspruch eines modernen und kooperativen Regierens
199;neutral;0.8987407684326172;ZUKUNFTSMISSION |
200;neutral;0.7804918885231018;KLIMANEUTRALES DEUTSCHLAND  Den Klimawandel zu stoppen, ist eine Menschheitsaufgabe
201;neutral;0.9945886135101318;Unsere Politik richtet sich nach dem Klimaabkommen von Paris: Wir müssen die globale Erderwärmung auf möglichst Grad Celsius begrenzen
202;neutral;0.9912428855895996;Darum haben wir uns zum Ziel gesetzt, in Deutschland bis spätestens komplett klimaneutral zu sein
203;neutral;0.9934428930282593;Mit dem Klimaschutzgesetz haben wir dafür gesorgt, dass das Klimaab- kommen konkret wird: Es bietet einen wirkungsvollen Kontrollmechanismus zur Erreichung der Klimaziele
204;neutral;0.9899188280105591;Dementsprechend werden wir im Einklang mit den europäischen Klimazielen unser Minderungzsziel für deutlich (auf %) anheben - auch für werden wir ein Minderungs- ziel festschreiben (%)
205;neutral;0.9931825995445251;Es kommt jetzt darauf an, die Ziele in praktische Politik umzusetzen
206;neutral;0.9900151491165161;Der Ausstieg aus der Atom- energie ist Ende nächsten Jahres bereits vollzogen
207;neutral;0.9936280250549316;Auch der Kohleausstieg ist beschlossene Sache
208;neutral;0.9868523478507996;Dabei gilt, je schneller der Ausbau der Stromerzeugung aus erneuerbaren Energien erfolgt und je schneller die nötigen Stromleitungen und Verteilnetze gebaut werden, desto eher kann auf fossile Energieträger verzichtet werden
209;neutral;0.994232714176178;Wir haben in dieser Wahlperiode den Ausstieg aufs Gleis gesetzt und ihn mit umfassenden Strukturhilfen verbunden, die wir zügig umsetzen wollen
210;neutral;0.9472717046737671;Das sind his- torische Entscheidungen
211;neutral;0.9892967343330383;Unser Arbeitsmarkt hat eine starke industrielle Basis, die aus dem Um- bau noch stärker hervorgehen kann - wenn wir gezielt in Infrastruktur und Innovationen investie- ren
212;neutral;0.982207715511322;So wird unsere Zukunftsmission „klimaneutrales Deutschland“ zum Jobmotor
213;neutral;0.9928021430969238;Auch werden wir - nicht nur im Rahmen unserer Klimapolitik - die Grundlagen dafür schaffen, dass alle bei der Bewältigung des Klimawandels mit anpacken können, alle von den Chancen profitieren und nicht diejenigen das Nachsehen haben, die den geringsten Einfluss auf ihre CO:-Bilanz haben
214;neutral;0.9235950112342834;SPD-PARTEIVORSTAND SEITE >
215;neutral;0.9256635308265686;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
216;negativ;0.8737090229988098;KAPITEL
217;neutral;0.988752543926239;Unser Ziel: Leben, Arbeiten und Wirtschaften hat spätestens keine negativen Auswirkungen mehr auf unser Klima
218;neutral;0.9810406565666199;Die Energieversorgung Deutschlands basiert dann vollständig auf erneu- erbaren Energien, unsere Gebäude werden effizient mit erneuerbaren Energien beheizt
219;neutral;0.9818131923675537;Unsere Industrie ist auf den Weltmärkten weiterhin führend, gerade weil sie CO>-neutral produziert  und Technologien exportiert, die die klimaneutrale Welt von morgen braucht
220;neutral;0.9876067042350769;So sichern wir die Arbeitsplätze für die Zukunft und erreichen gleichzeitig unsere ökologischen Ziele
221;neutral;0.9898030757904053;Klimaschutz ist die soziale Aufgabe der nächsten Jahrzehnte
222;neutral;0.9826196432113647;Um in Deutschland bis spätestens treibhausgasneutral leben, arbeiten und wirtschaften  zu können, werden wir dafür sorgen, dass wir unseren Strom spätestens bis zum Jahr voll- ständig aus erneuerbaren Energien beziehen
223;neutral;0.9901241660118103;Unser Strombedarf wird in den kommenden Jahren und Jahrzehnten deutlich steigen, weil wir anstatt fossiler Energieträger deutlich mehr Strom im Verkehr und der Industrie einsetzen werden
224;neutral;0.9704734086990356;Allein bis brauchen wir jährlich ungefähr
225;neutral;0.9590796232223511;tWh Strom zusätzlich - das entspricht dem Stromverbrauch von Hamburg
226;neutral;0.9903063774108887;Wir brauchen deshalb ein Jahrzehnt des entschlossenen Ausbaus der erneuerbaren Energien
227;neutral;0.9862529635429382;Dafür müssen jetzt die richtigen Entscheidungen getroffen werden: Beim Ausbau der erneuerbaren Energien und der Digitalisierung der Stromnetze, bei der Steigerung der Energieeffizienz, beim Aufbau von Speicher- technologien und einer Wasserstoffproduktion sowie eines Transportnetzes, bei Investitionen in klimafreundliche Produktionsprozesse in der Industrie, bei der Modernisierung von Wohngebäu- den, Fabriken und Schulen
228;neutral;0.9811434745788574;Erneuerbarer Strom wird in allen Sektoren eingesetzt
229;neutral;0.9870682954788208;Dort, wo eine direkte Elektrifizierung nicht sinnvoll ist, werden wir große Mengen Wasserstoff aus erneuerbaren Energien benötigen
230;neutral;0.94603031873703;Wasser- stoff stößt bei der Verbrennung keinerlei Treibhausgase aus und ist gut speicherbar
231;neutral;0.8752789497375488;Er ist reichlich vorhanden und lässt sich durch die Aufspaltung von Wasser in Sauerstoff und Wasserstoff erzeu- gen
232;neutral;0.9729442000389099;Ohne sauberen Wasserstoff in großindustriell hergestelltem Maßstab ist Klimaneutralität nicht zu erreichen
233;neutral;0.9828066825866699;Wir brauchen mehr Tempo beim Ausbau der Stromnetze, Bahnstrecken, Wasserstoffleitungen und Ladesäulen für Elektroautos
234;neutral;0.9803310036659241;Der Ausbau dieser Infrastrukturen muss dem Bedarf vorausgehen
235;neutral;0.9865307211875916;Unsere Planungen für den Aufbau einer nachhaltigen Infrastruktur müssen über das Jahr
236;neutral;0.8881695866584778;hinausreichen
237;neutral;0.9883453845977783;Der massive Ausbau der erneuerbaren Energien und die Beteiligung der Bürger*in- nen vor Ort, beispielsweise durch Energiegenossenschaften, werden das Herzstück unserer Klima- schutz- und Energiepolitik
