;label;score;sentence
33;neutral;0.9643411636352539;Kapitel  Zusammen leben  Wir machen den Staat effektiver und bürger*innennäher  Wir treten ein für Vielfalt, Anerkennung und gleiche Rechte  Wir erneuern das demokratische Fundament  Wir gestalten die vielfältige Einwanderungs- gesellschaft  Wir rücken Feminismus, Queerpolitik und Geschlechtergerechtigkeit in den Fokus  Wir stärken Sicherheit und Bürger*innenrechte  Wir garantieren den Rechtsstaat und stärken den Verbraucherschutz  Wir fördern die Kultur, die Künste und den Sport  Wir bauen Europa weiter  Kapitel  International zusammenarbeiten  Wir treiben die sozial-Öökologische Trans- formation voran  Wir stärken die multilaterale Zusammenarbeit  Wir arbeiten an guten Beziehungen in einer multipolaren Welt   Bundestagswahlprogramm
34;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN                           Bundestagswahlprogramm
35;neutral;0.9831445217132568;Wir verteidigen die Menschenrechte Wir schützen Geflüchtete  Wir streiten für eine gerechte Weltwirtschaftsordnung  Wir treten ein für Frieden und Sicherheit  Regieren auf Augenhöhe mit der Zukunft  Stichwortregister             Bundestagswahlprogramm
36;neutral;0.7737733125686646;BÜNDNIS DIE GRÜNEN    Inhalt Bereit, weil Ihr es seid
37;neutral;0.9719411134719849;Bundestagswahlprogramm
38;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN Bundestagswahlprogramm
39;neutral;0.9732421636581421;Eine Einladung  Liebe Wähler*innen,  durch Wahlen entscheidet eine Gesellschaft, wer sie sein will
40;neutral;0.9888466000556946;Das gilt erst recht für diese Bundestagswahl am  September
41;neutral;0.9282188415527344;Mit ihr endet eine Ära und eine neue kann beginnen
42;neutral;0.9585565328598022;Zukunft ist aber nichts, was uns einfach widerfährt
43;neutral;0.988856852054596;Sie, liebe Wähler”innen, können mit Ihrer Stimme selbst entscheiden, welche Richtung sie nimmt
44;neutral;0.9884966611862183;Wir, BÜNDNIS DIE GRÜNEN, Legen mit diesem Programm unser inhaltliches Angebot an Sie vor
45;neutral;0.9850994944572449;Wir tun dies in einer Zeit des globalen Ausnahmezustands
46;neutral;0.9396916627883911;Die Pandemie hat uns alle bis ins Mark getroffen
47;neutral;0.9845904111862183;Sie hat im Guten gezeigt, zu welcher Gemeinsamkeit, Innovations- kraft und Widerstandsfähigkeit wir Menschen erreichen können
48;neutral;0.9698151350021362;Sie hat aber auch die Schwachstellen unserer Gesellschaft schonungslos offengelegt, und das in einer ohnehin verwundbaren Welt
49;neutral;0.8423801064491272;Die globa- len Krisen dieser Zeit - zuallererst die Klimakrise als wahre Mensch- heitskrise - wirken in unser aller Leben hinein und gefährden Freiheit, Sicherheit und Wohlstand
50;neutral;0.7503400444984436;Wir haben aber die Wahl: Wir können entscheiden, ob uns die Kri- sen über den Kopf wachsen oder wir über sie hinaus
51;neutral;0.9927491545677185;Die Erfahrungen in der Pandemie zeigen, dass wir Krisen in gemeinsamer Kraftanstren- gung bewältigen können
52;neutral;0.667313277721405;Durch die Solidarität, mit der unsere Gesell- schaft den Verletzlichsten den stärksten Schutz gegeben hat
53;neutral;0.9735463857650757;Durch Rücksichtnahme, die so viele Menschen an den Tag legen
54;neutral;0.8885928392410278;Durch Wis- senschaft und Fortschritt
55;neutral;0.7273612022399902;Taglich wachsen in der Pandemie Menschen über sich hinaus - im Krankenhaus, im Altersheim, im Supermarkt, im Labor, Kinder, Eltern und Lehrkräfte im Distanzunterricht, Jugendliche allein zu Hause, Selbständige, die größte Anpassungsfähigkeit zeigen
56;neutral;0.9860225915908813;Jetzt ist es Zeit, dass die Politik über sich hinauswächst
57;neutral;0.957196831703186;Wir können aus Fehlern lernen
58;neutral;0.8021361827850342;Wir haben erlebt, wie fragil der Status quo Ist, wie zerbrechlich eine rein auf Profit ausgerichtete Wirtschaft, aber auch, welche Bedeutung Grundrechte haben und wie stark unsere Gesellschaft ist
59;neutral;0.9850266575813293;Wir haben erfahren, wie begrenzt natio- nale Antworten auf globale Fragen sind, gesehen, wie viel Unsicher- heit entsteht, wenn man nur auf Sicht fährt, und wie notwendig eine  Bundestagswahlprogramm
60;neutral;0.6299806237220764;BÜNDNIS DIE GRÜNEN    Einleitung Einleitung    Bereit, weil Ihr es seid
61;neutral;0.9728410243988037;Politik mit Weitblick und für Frieden ist
62;neutral;0.9367750287055969;Je besser wir vorsorgen, je widerstandsfähiger wir werden, je besser wir schützen, umso freier können wir leben
63;neutral;0.9562971591949463;Als Gesellschaft haben wir den Schlüssel für so vieles schon in der Hand
64;neutral;0.954358696937561;Wir wissen, wie man eine Industriegesellschaft sicher ins Zeitalter der Klimaneutralität führt
65;neutral;0.9864708781242371;Wie man dafür den Kohleausstieg beschleunigt und Versorgungssicherheit gewährleistet, wie viel mehr Strom aus Wind und Sonne gewonnen werden kann und der Natur- schutz gestärkt wird
66;neutral;0.9878059029579163;Wir wissen, wie man eine sozial-Ökologische Marktwirtschaft entwickelt, die zukunftsfähige Jobs, sozialen Schutz und fairen Wettbewerb in Deutschland und Europa zusammenbringt, wie man der Globalisierung klare Regeln setzt und multinationale Konzerne angemessen besteuert
67;neutral;0.9845365881919861;Wir wissen, wie wir in eine starke Gesundheitsversorgung und eine moderne Infrastruktur, in gute Schu- len und öffentliche Räume, in einen gut funktionierenden und bür- ger*innennahen Staat investieren können
68;neutral;0.9454073309898376;Es ist möglich, Ungleich- heit zu verringern, gleichwertige Lebensverhältnisse auf dem Dorf, in der Kleinstadt und in der Metropole herzustellen und Kinder ins Zentrum zu rücken
69;neutral;0.9060457348823547;Wir können eine volle Gleichberechtigung der Geschlechter erreichen und eine vielfältige Einwanderungsgesell- schaft gestalten
70;neutral;0.9884092807769775;Wir sind in der Lage und fest entschlossen, Europa als Wertegemeinschaft demokratisch zu stärken und im globalen Sys- temwettbewerb gerechter und handlungsfähiger zu machen
71;neutral;0.9930570125579834;Das lässt sich mit internationaler Solidarität meistern und wenn wir unsere Art, zu leben und zu wirtschaften, so gestalten, dass wir Krisen an anderen Orten der Welt nicht verschärfen
72;neutral;0.985621988773346;Aber Worte allein reichen nicht, wir müssen es auch tun
73;neutral;0.9419417381286621;Jetzt ist die Zeit fürs Machen
74;neutral;0.8100582361221313;Reaktive Politik hat die letzten Jahre über versucht das Schlimmste zu verhindern
75;neutral;0.9891035556793213;Aber es geht darum, das Beste zu ermöglichen
76;neutral;0.963144063949585;In kur- zer Zeit eine klimaneutrale Gesellschaft zu werden, ist eine epochale Aufgabe mit inspirierender Kraft
77;neutral;0.9786827564239502;Wir wollen einen Aufschwung schaf- fen, der über das rein Ökonomische hinausgeht
78;neutral;0.9834629893302917;Einen Aufschwung, der das ganze gesellschaftliche Leben in seiner Stärke und Vielfalt erfasst: Bildung und Kultur, Arbeit und Digitalisierung, Wissenschaft und Innovation
79;neutral;0.9884836077690125;Dieses Programm ist dafür ein Anfang
80;neutral;0.9944809675216675;Es schlägt konkrete und ehrgeizige Projekte für politisches Handeln in einer Bundesregierung in den kommenden vier Jahren vor
81;neutral;0.9791026711463928;Die Aufgaben sind groß, die Wider-  Bundestagswahlprogramm
82;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN Bundestagswahlprogramm
83;neutral;0.9170523285865784;stände ebenfalls
84;neutral;0.9832682013511658;Aber die letzten Jahre haben gezeigt, dass viele Menschen in der Gesellschaft der Politik weit voraus sind
85;neutral;0.9935564398765564;Lassen Sie uns also gemeinsam die politische Arbeit auf die Höhe der Zeit bringen
86;neutral;0.9907398223876953;Wenn Sie, liebe Wähler”innen, uns das Mandat dafür erteilen und wir diese Projekte mit Ihnen Schritt für Schritt umsetzen dürfen, schaffen wir zusammen die Grundlagen für ein Jahrzehnt des mutigen Vorangehens, des Machens, des Gelingens
87;neutral;0.5214276909828186;Macht ist in einer Demo- kratie nur geliehen
88;neutral;0.9726313352584839;Diese Leihgabe verpflichtet zu sauberer Politik - zu einer Politik, die das Wohl der Bürger*innen über das persönliche Interesse stellt, die Rechenschaft ablegt und sich selbst Grenzen setzt
89;neutral;0.9904714822769165;In diesem Sinne werden wir handeln
90;neutral;0.9647945761680603;Wir werden manch gute Tradition auf neue Weise zum Tragen bringen, manch Neues begründen, manch Gewohntes ablösen, aber wir schaffen Sicherheit im Übergang
91;neutral;0.988636314868927;Nach einer Ära der politischen Kurzfristigkeit bringen wir den langen Atem, den klaren Kompass und die Durchsetzungsfähigkeit mit, um unser Land - im Herzen Europas, der Welt zugewandt - in eine bessere Zukunft zu führen
92;neutral;0.9791142344474792;Ja, zu führen
93;neutral;0.5530443787574768;Erstmals in der Geschichte der Bundesrepublik kämpfen wir, BÜNDNIS DIE GRÜNEN, um die politische Führung in diesem Land, inhaltlich und personell
94;neutral;0.9631190299987793;Wir stehen auf einem festen Werte- fundament und sind tief verwurzelt in der Gesellschaft
95;neutral;0.9912070631980896;Wir haben ein klares Ziel für dieses Jahrzehnt vor Augen: klimagerechten Wohl- stand
96;neutral;0.9759796857833862;Wir sind gewachsen und gestärkt durchs Regieren in Kommu- nen, Ländern und im Bund
97;neutral;0.958463728427887;Mit Erfahrung und Kompetenz, mit Herz und Weitblick, mit Zuversicht und Leidenschaft, offen und lernfähig, so gehen wir in dieses Jahrzehnt
98;neutral;0.9913055300712585;Das ist unser Angebot und so wer- ben wir um Mehrheiten für die kommenden vier Jahre
99;neutral;0.9931885004043579;Wir laden Sie ein, mit uns diesen Weg zu gehen
100;neutral;0.9719411134719849;Bundestagswahlprogramm
101;neutral;0.8916796445846558;BÜNDNIS DIE GRÜNEN    Einleitung Kapitel
102;neutral;0.8118558526039124;Bereit, weil Ihr es seid
103;neutral;0.9705708622932434;Kapitel I: Lebensgrundiagen schützen  Die Klimakrise ist die Existenzfrage unserer Zeit
104;neutral;0.991349458694458;Daher ist Klima- schutz keine Zukunftsaufgabe, sondern Klimaschutz ist jetzt
105;neutral;0.9906805157661438;Wenn wir zu Beginn dieses Jahrzehnts konsequent handeln und die sozial-Oko- logische Transformation einläuten, können wir die Klimakatastrophe noch verhindern und zu einer klimagerechten Welt beitragen
106;neutral;0.9882118105888367;Klima- neutralität ist dabei eine große Chance für höhere Lebensqualität, mehr soziale Gerechtigkeit und einen klimagerechten Wohlstand
107;neutral;0.959852933883667;Sie gilt es zu ergreifen
108;neutral;0.9899016618728638;Wir haben in den vergangenen Jahren mit Hitzesommern, Wald- sterben, Überschwemmungen und Dürren die Klimakrise bereits zu spüren bekommen
109;neutral;0.9315580129623413;Sie hat dramatische Konsequenzen bei uns und auf der ganzen Welt: etwa für die Gesundheit der Menschen - und es sind vor allem die mit den geringsten Einkommen und insbesondere die Menschen im globalen Süden, die den Preis dafür zahlen, dass der ökologische Fußabdruck der Reichsten am größten ist
110;neutral;0.9150629639625549;Oder für die Bäuer*innen, denen zunehmend die Grundlage entzogen wird
111;neutral;0.9637781977653503;Und für den Zusammenhalt in unserer Gesellschaft
112;neutral;0.9824432134628296;Alle diese Folgen werden sich vervielfachen, wenn wir jetzt nicht umsteuern
113;neutral;0.9813472032546997;Je entschiedener wir handeln, desto mehr Freiheiten und Alternativen sichern wir für jetzige und künftige Generationen
114;neutral;0.9916804432868958;Wir werden deshalb konsequent den Weg zur Klimaneutralität gehen
115;neutral;0.936610758304596;Das verlangt Können, Mut und Machen
116;neutral;0.9967074394226074;Wir stellen in einer künftigen Regierung das Pariser Klimaabkommen in den Mittelpunkt und richten das Handeln aller Ministerien danach aus
117;neutral;0.9911174774169922;Wir lenken all unsere Kraft darauf, Maßnahmen auf den Weg zu bringen, die uns auf den Grad- Pfad führen
118;neutral;0.9905943870544434;Klimagerechtigkeit ist eine Frage des politischen Kanons
119;neutral;0.988080620765686;Wir begreifen es als unsere Aufgabe, bessere Regeln zu schaffen, nicht den besseren Menschen
120;neutral;0.9582388401031494;Solch klare politische Ordnungsrahmen ent- lasten auch uns als Menschen im Alltag und schaffen Freiheit
121;neutral;0.9855265617370605;Natürlich bedeutet Klimaneutralität Veränderung, aber diese Ver- änderung schafft Halt in der Zukunft
122;neutral;0.9756246209144592;Denn sie bewahrt uns davor,  Bundestagswahlprogramm
123;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN Bundestagswahlprogramm
124;neutral;0.9518778324127197;Kipppunkte zu überschreiten, und ermöglicht ein klimagerechtes, ein besseres Leben
125;neutral;0.9890102744102478;Wir bringen deshalb Strom, Wärme, Verkehr und Industrie zusammen, beenden Energieverschwendung und sorgen so für eine effiziente Verzahnung dieser Bereiche
126;neutral;0.9819276332855225;Statt auf Kohle, Öl und fossilem Gas wird das Energiesystem auf Sonnen- und Windenergie basieren
127;neutral;0.9439879059791565;Statt an fossilen Verbrennungsmotoren festzuhalten, schaf- fen wir eine neue Mobilität mit der Bahn, dem Rad, zu Fuß oder mit emissionsfreien Autos
128;neutral;0.9431248307228088;Statt Öl und Erdgas wärmt uns künftig die Kraft der Erneuerbaren
129;neutral;0.9024929404258728;Die Zukunft wird damit leiser, sauberer, gesünder, günstiger und sozial gerechter
130;neutral;0.9407206177711487;Weniger Autos in der Stadt bedeuten mehr Platz für uns Menschen
131;neutral;0.8406602144241333;Leisere Straßen und saubere Luft die- nen besonders jenen, die sich nicht die Villa am ruhigen Stadtrand leisten können
132;neutral;0.9674794673919678;Mehr Angebote an klima- und umweltfreundlichen Verkehrsmitteln, zum Beispiel Rufbussen oder Carsharing, erleichtern zu pendeln und befördern ein gutes Leben auf dem Land
133;neutral;0.9830350875854492;Mit dieser großen Veränderung entstehen neue Geschäftsfelder, neue Industriezweige, neue Arbeitsplätze
134;neutral;0.804610013961792;Andere Bereiche werden sich wandeln, einige werden verschwinden
135;neutral;0.9874885082244873;Für viele Menschen ist das auch eine große Herausforderung, ja Zumutung
136;neutral;0.9761354327201843;Die sozial-Ökologi- sche Transformation gelingt nur, wenn wir gemeinsam alles dafür tun, Verluste zu verringern und Brücken zu bauen
137;neutral;0.9641874432563782;So müssen diejenigen, die neue Chancen oder Weiterbildung brauchen, sie auch bekommen
138;neutral;0.9925183057785034;Und es ist unsere Aufgabe, Sorge dafür zu tragen, dass die Kosten und Belastungen dieser Veränderung gerecht verteilt sind
139;neutral;0.9851925373077393;Klimagerechter Wohlstand bedeutet Ökologie und Soziales zusammenzudenken und den Übergang gut zu gestalten: für Menschen in der Stadt und auf dem Land
140;neutral;0.5532562136650085;Für die Handwerkerin wie für den Stahlarbeiter
141;neutral;0.9667319655418396;Der Verlust an intakter Natur und Umwelt ist ebenso dramatisch wie die Klimakrise und eine der größten Bedrohungen für ein gutes und gesundes Leben
142;neutral;0.982333242893219;Wenn wir unsere Lebensgrundlagen schützen wollen, wenn wir auch die zweite große ökologische Krise, das Arten- sterben, eindammen wollen, dann bedarf es mehr als einer Kurskor- rektur, dann brauchen wir einen neuen Kurs
143;neutral;0.9841963648796082;Wir machen die plane- taren Grenzen zum Leitprinzip unserer Politik und tragen so auch zu mehr Umweltgerechtigkeit bei
144;neutral;0.9878444075584412;Entsprechend verändern wir die Wirtschaftsweise, denn auf einem endlichen Planeten kann es kein unendliches Wachstum geben
145;neutral;0.988322913646698;Wir setzen Prioritäten
146;neutral;0.9892858862876892;Von jetzt an wird belohnt und gefördert, was Mensch und Tier, Klima und Natur  Bundestagswahlprogramm
147;negativ;0.9280442595481873;BÜNDNIS DIE GRÜNEN    Kapitel
148;neutral;0.9351158142089844;Kapitel
149;neutral;0.8118558526039124;Bereit, weil Ihr es seid
150;neutral;0.7608761191368103;schützt
151;neutral;0.8661297559738159;Und was zerstörerisch wirkt, muss dafür auch die Kosten tra- gen und so schnell wie möglich überwunden werden
152;neutral;0.9881637692451477;Indem wir den Schutz der Meere und Gewässer, des Klimas und der Böden, der Tiere und der Pflanzen zum Bestandteil unseres Wirtschafts- und Rechts- systems machen, kann es gelingen, die Stabilität der Ökosysteme und unserer Lebensgrundlagen zu gewährleisten
153;neutral;0.9841646552085876;Und damit auch unsere Grundlagen für ein gutes und friedliches Zusammenleben
154;neutral;0.9467366337776184;Wir schaffen klimagerechten Wohlstand  Mehr Lebensqualität durch Klimaneutralität  Der Weg in die Klimaneutralität bietet riesige Chancen auf mehr Lebens- qualität: Städte mit weniger Staus und Abgasen, mit Platz, um sicher Rad zu fahren und zu Fuß zu gehen, zu spielen und zu leben
155;neutral;0.8759530186653137;Dörfer, die endlich angebunden sind an den öffentlichen Nahverkehr
156;neutral;0.9673796892166138;Wälder, in denen auch unsere Kinder noch die Schönheit der Natur entdecken können
157;neutral;0.9535931348800659;Gesundes Essen, hergestellt unter Wahrung von Tierrechten und Umweltschutz
158;neutral;0.9916743636131287;Klimaschutz ist so viel mehr als reine Technik, er ist die Voraussetzung für ein gesundes Leben auf einer gesunden Erde
159;neutral;0.9562898278236389;Die Energierevolution: erneuerbar heizen, wohnen, wirtschaften  Klimaneutralität heißt: raus aus den fossilen Energien
160;neutral;0.9782074093818665;Nicht nur der Strom, auch das Benzin in unseren Autos, das Kerosin im Flugzeug- tank, das Schweröl im Schiff, das Öl für die Heizung und das Gas im Industriebetrieb müssen auf erneuerbare Energien umgestellt wer- den
161;neutral;0.8336521983146667;Das ist nichts weniger als eine Energierevolution
162;neutral;0.9941139817237854;Dazu braucht es zuallererst eine massive Ausbauoffensive für die Erneuerbaren, die so schnell wie möglich umgesetzt wird
163;neutral;0.9883882403373718;Daran hängen die Zukunft unseres Industriestandortes und unsere Versorgungssicherheit
164;neutral;0.9832952618598938;Der Ausbaupfad wird durch die Kraft und Kapazität von Industrie und Handwerker*innen beschränkt, darf aber nicht von den politischen Rahmenbedingungen begrenzt werden
165;neutral;0.9823379516601562;Daher beseitigen wir in einem kontinuierlichen Prozess bestehende Ausbauhemmnisse - naturver- traglich und zugunsten der Bürger*innen
166;neutral;0.9895908236503601;Unser Ziel ist ab sofort ein jahrlicher Zubau von mindestens bis Gigawatt (GW) Wind an Land,  Bundestagswahlprogramm
167;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN Bundestagswahlprogramm
168;neutral;0.9838964939117432;ab Mitte der r Jahre von bis GW, bei Wind auf See wollen wir  GW bis  Im Bereich Solarenergie werden wir den Ausbau von beginnend bis GW auf bis GW pro Jahr steigern ab Mitte der r
169;neutral;0.9926179051399231;Mit einer umfassenden Steuer- und Abgabenreform wollen wir dafür sorgen, dass die Sektorenkoppelung vorankommt und Strom zu verlässlichen und wettbewerbsfähigen Preisen vorhanden ist
170;neutral;0.9845475554466248;Das Energiemarktdesign ändern wir, sodass erneuerbarer Strom nicht länger ausgebremst wird
171;neutral;0.989130973815918;Wir stellen Sonne und Wind ins Zentrum und ermöglichen es Industrie, Gewerbe und Handel, über flexibleren Verbrauch besonders viel zur Integration der Erneuerbaren beizutra- gen
172;neutral;0.9703247547149658;Erzeugungsspitzen machen wir nach dem Prinzip „nutzen statt abschalten” für Speicher und die Produktion von Wärme oder grünem Wasserstoff nutzbar
173;neutral;0.9116967916488647;Doppelte Belastungen und andere Bremsklötze schaffen wir ab
174;neutral;0.9585960507392883;Kritische Infrastrukturen sichern wir mit notstrom- fahigen Solaranlagen
175;neutral;0.986459493637085;Verteilnetze und Verbraucher”innen statten wir mit intelligenter Technik aus, damit sie flexibel reagieren können, wenn gerade viel erneuerbarer Strom produziert wird
176;neutral;0.9860560894012451;Energieeffizienz - weniger ist mehr  Auch in einer Welt der Erneuerbaren ist Energie ein wertvolles Gut, mit dem wir sparsam und effizient umgehen müssen
177;neutral;0.9621520042419434;Das gilt umso mehr, solange wir noch Kohle, Öl und fossiles Gas verbrennen
178;neutral;0.9635952115058899;Unser Ziel sind Gebäude, die gut gedämmt sind, verbrauchsarme Autos, auch wenn sie elektrisch betrieben werden, effiziente Gewerbe- und Indus- trieprozesse sowie Weitergabe und Nutzung von Abwärme
179;neutral;0.9909304976463318;Dafür machen wir klare ordnungsrechtliche Vorgaben
180;neutral;0.9912669062614441;Strompreisvergünsti- gungen für Unternehmen, die im internationalen Wettbewerb stehen, sollen an die Umsetzung von Energieeffizienzmaßnahmen geknüpft werden
181;neutral;0.976432204246521;Denn je weniger Energie benötigt wird, desto schneller schaf- fen wir Prozent Erneuerbare, erreichen die Klimaziele und sparen Kosten für Energieinfrastruktur
182;neutral;0.9774706363677979;Klimaschutz lohnt sich
183;neutral;0.9833164811134338;Ein Ordnungsrahmen für eine sozial-Ökologische Marktwirtschaft  Wir müssen unsere Wirtschaft auf Klimaneutralität und die plane- taren Grenzen ausrichten und eine Kreislaufwirtschaft etablieren
184;neutral;0.9719411134719849;Bundestagswahlprogramm
185;neutral;0.9156064987182617;BÜNDNIS DIE GRÜNEN  IE]  Kapitel
186;neutral;0.9351158142089844;Kapitel
187;neutral;0.8118558526039124;Bereit, weil Ihr es seid
188;neutral;0.9906338453292847;Den wirtschaftlichen Aufbruch nach der Corona-Krise und die Oko- logische Modernisierung wollen wir zusammenbringen
189;neutral;0.9834744334220886;Dazu braucht es eine sozial- ökologische Neubegründung unserer Marktwirtschaft
190;neutral;0.9929882884025574;Wir wollen mit ehrgeizigen Vorgaben in Form von Grenzwerten, CO -- Reduktionszielen und Produktstandards der deutschen und europäi- schen Wirtschaft Planungssicherheit geben und Impulse für neue Investitionen setzen
191;neutral;0.9885016679763794;Faire Preise sorgen dafür, dass sich klimagerech- tes Handeln lohnt
192;neutral;0.9916606545448303;Forschung und Innovationen für klimagerechtes Wirtschaften wollen wir stärker fördern
193;neutral;0.9802404046058655;Die öffentliche Beschaffung richten wir konsequent auf die ressourcenschonendsten und sozial verträglichsten Produkte und Dienstleistungen aus
194;neutral;0.947656512260437;So machen wir unsere Wirtschaft zur Spitzenreiterin bei den modernsten Technolo- gien und schützen unsere natürlichen Lebensgrundlagen
195;neutral;0.9784412980079651;Grüne Digitalisierung  Ob vernetzte Fahrzeuge, effiziente Industrie, punktgenaue Verteilung regenerativer Energie oder intelligente Bewässerung auf Feldern: Mit digitalen und datengetriebenen Innovationen können wir den Energie- und Ressourcenverbrauch besser reduzieren und bei Zukunftstechno- logien führend werden
196;neutral;0.9885297417640686;Hierzu fördern und priorisieren wir digitale Anwendungen und Lösungen, die einen Beitrag zur Ressourcenscho- nung leisten oder nachhaltiger sind als analoge
197;neutral;0.922157347202301;Rebound-Effekte gilt es generell zu vermeiden, Suffizienz zu unterstützen
198;neutral;0.9717988967895508;Wir fördern Alternativen zu kritischen Rohstoffen wie seltene Erden und deren menschenrechtskonforme Gewinnung
199;neutral;0.9850571751594543;Ausschreibungs- und Beschaf- fungskriterien sind so anzupassen, dass möglichst sozial-Ökologisch nachhaltige Technologien vorrangig zum Einsatz kommen
200;neutral;0.9825155735015869;Bei IT- Beschaffungen des Bundes müssen Faktoren wie Herstellerabhängig- keit, Folgebeschaffung, technische Offenheit, Sicherheit, Datenschutz, Reparaturfähigkeit, Nachhaltigkeit und soziale Kriterien zwingend in die Bewertungen einfließen und Zertifizierungen wie der Blaue Engel für IT-Produkte zum Standard werden
201;neutral;0.9789339303970337;Wir wollen alle Rechen- und Datencenter des Bundes nachhaltig umstellen, mit erneuerbarer Ener- gie betreiben und zertifizierte umweltfreundliche Hardware einset- zen
202;neutral;0.9886932969093323;Zugleich gilt es, Anreize zu schaffen, um den Stromverbrauch von Rechenzentren zu reduzieren, einschließlich Umstellung auf Wasser- kühlungssysteme, und CO,-neutrale Rechenzentren zu fördern
203;neutral;0.9719411134719849;Bundestagswahlprogramm
204;neutral;0.8811681270599365;BÜNDNIS DIE GRÜNEN Bundestagswahlprogramm
205;neutral;0.9631744623184204;Neue Arbeitsplätze mit guten Bedingungen  Eine ambitionierte Klimaschutzpolitik und der klimaneutrale Umbau der Wirtschaft sind die beste Chance, bestehende Arbeitsplätze in Deutschland und anderen Ländern zu erhalten und neue zu schaf- fen
206;neutral;0.961823046207428;Die sozial-ökologische Modernisierung stärkt die Wettbewerbs- fahigkeit der hiesigen Unternehmen und kann zu einer Renaissance von Industriearbeitsplätzen führen
207;neutral;0.9830284118652344;Auf dem Weg zur Klimaneutrali- tat werden in den kommenden Jahren hunderttausende neue Jobs entstehen - Green Jobs
208;neutral;0.9759968519210815;Sie entstehen im Handwerk und in der Bau- wirtschaft, in neuen Industriebereichen und der Kreislaufwirtschaft, in der Batteriezellenproduktion und der Wasserstoffindustrie sowie in neuen Dienstleistungsfeldern
209;neutral;0.9926167130470276;Wir wollen, dass die neuen Jobs nach Möglichkeit einem Tarifvertrag oder mindestens gleichwertigen Bedingungen unterliegen
210;neutral;0.9948161244392395;Darauf werden wir auch bei der Förderung von neuen Wirtschaftsfeldern achten
