;label;score;sentence
40;negativ;0.5261593461036682;DAS ZUKUNFTSPROGRAMM DER SPD  INHALT
41;neutral;0.5205708146095276;Alterabsichern
42;neutral;0.4044613540172577;eeeerenn »
43;neutral;0.5892876982688904;Füreinandereinstehen
44;neutral;0.5360135436058044;- >
45;neutral;0.7839457988739014;BezahlbaresWohnen
46;neutral;0.5182886719703674;- »
47;positiv;0.5945388078689575;Gutaufwachsen
48;positiv;0.4339229166507721;eeeeeeen >»
49;neutral;0.6765360236167908;Gleichstellungverwirklichen
50;neutral;0.4043719172477722;Zusammenleben
51;neutral;0.44304022192955017;eereen ‚
52;positiv;0.4596008062362671;Demokratie stärken
53;neutral;0.5268372297286987;Kultur fördern
54;neutral;0.4162444770336151;eeeeeeeenn ‚
55;neutral;0.39944711327552795;Einander besser verstehen
56;neutral;0.5455016493797302;- ‚
57;neutral;0.4761942923069;Sicherleben
58;neutral;0.4162444770336151;eeeeeeeenn ‚
59;neutral;0.8545075058937073;Gesundheitsschutz, Jugendschutz und Entkrimi- nalisierung bestimmen unsere Drogenpolitik
60;neutral;0.51372891664505;Naturrespektieren
61;neutral;0.5170170068740845;Souveränes Europa in der Welt
62;positiv;0.4228426516056061;Solidaritätstärken
63;neutral;0.8200272917747498;Sozial-ökologisch wirtschaften
64;neutral;0.4575110673904419;Demokratie erweitern
65;neutral;0.4160381555557251;Europäische Nachbarschaften pflegen
66;neutral;0.3852194845676422;Frieden sichern
67;neutral;0.5379452109336853;:eeenenn »
68;positiv;0.5974766612052917;Zukunft, Respekt und ein solidarisches Europa — Leitgedanken für ein neues Jahrzehnt
69;neutral;0.5313404202461243;»SEITE >
70;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
71;negativ;0.4476356506347656;KAPITEL
72;neutral;0.374938428401947;ZUKUNFT
73;neutral;0.3632497489452362;RESPEKT
74;neutral;0.3741139769554138;EUROPA
75;negativ;0.504230260848999;Am Anfang des dritten Jahrzehnts des  Jahrhunderts stehen wir in Deutschland, Europa und der Welt vor gewaltigen Aufgaben
76;negativ;0.9029126763343811;Dabei hat die Corona-Krise drängende Fragen unserer Zeit teils überlagert, teils stärker in den Fokus gerückt:  Gelingt es uns, die Arbeit und den Wohlstand von morgen zu sichern und für Vollbeschäftigung zu sorgen
77;negativ;0.5238872766494751;Oder finden wir uns damit ab, dass Menschen ohne Arbeit bleiben
78;negativ;0.7053476572036743;Überwinden wir die wachsende Ungleichheit
79;negativ;0.539759635925293;Oder nehmen wir es hin, dass wenige sich die höchsten Einkommen und die besten Perspektiven sichern, aber die Lasten und Risiken auf den Schultern derer liegen, die sich nicht wehren können
80;neutral;0.4371885657310486;Wird es uns gelingen, unser Leben und Wirtschaften so zu verändern, dass wir den menschenge- machten Klimawandel aufhalten
81;neutral;0.713923454284668;Nehmen wir die Gestaltung des digitalen Wandels als demokratische Gesellschaft selbst in die Hand oder bleibt es dabei, dass die Entwicklung der digitalen Welt von wenigen Technologiekon- zernen diktiert wird
82;neutral;0.5502119660377502;Sorgen wir für gleiche Teilhabe und mehr Zusammenhalt
83;neutral;0.6944530010223389;Oder nehmen wir es hin, dass unsere Gesellschaft immer weiter auseinanderdriftet, so dass Populisten und Nationalisten leichtes Spiel haben
84;neutral;0.8503715395927429;Das neue Jahrzehnt beginnt mit der Herausforderung der Corona-Pandemie
85;negativ;0.798095166683197;Für viele Bürger*in- nen und Unternehmen bedeutet diese Krise harte Einschränkungen
86;positiv;0.7224706411361694;Umso bemerkenswerter ist die Bereitschaft, Solidarität zu üben, um uns alle zu schützen und dafür auch Einschnitte in die persönliche Freiheit zu akzeptieren
87;neutral;0.6091682314872742;Die nächsten Monate werden uns die Rückkehr in eine neue Normalität ermöglichen, die die Be- schränkungen des öffentlichen und des privaten Lebens Zug um Zug überwindet
88;neutral;0.6192131638526917;Doch auch dann wird uns Corona noch begleiten
89;negativ;0.500216007232666;Vieles wird anders
90;negativ;0.751500129699707;Die Erfahrung dieser Krise wird sich ins kollek- tive Gedächtnis einschreiben
91;neutral;0.6863099336624146;Wir alle haben erfahren, dass nichts eine persönliche Begegnung auf Dauer ersetzen kann
92;neutral;0.6773191690444946;Wir ha- ben aber auch gelernt, wie wir digital zusammenarbeiten und kommunizieren können
93;neutral;0.557637095451355;Außerdem haben mittlerweile alle erkannt, wie unabdingbar die Arbeit vieler Menschen für unser tägliches Leben und Überleben ist, die aber bisher nicht die Wertschätzung und schon gar nicht die Bezah- lung und Sicherheit bekommen, die sie verdienen
94;positiv;0.5535969734191895;Es hat sich eindringlich bestätigt, dass Familien auf eine krisenfeste, verlässliche Infrastruktur an Bildung, Betreuung und Angeboten der Kinder- und Jugendarbeit angewiesen sind
95;neutral;0.5709584355354309;Um die Krise zu überwinden, braucht es gemeinsame Anstrengungen
96;positiv;0.8011335730552673;Daraus kann neuer Mut wachsen, mit dem wir die großen Aufgaben unserer Zeit zuversichtlich angehen können
97;neutral;0.5467134118080139;Wir wollen sichern und ausbauen, was wir erarbeitet haben, wir wollen den Klimawandel bewältigen, die Arbeit von morgen schaffen, Chancen und Lasten gerecht verteilen, die Gesellschaft zusam- menhalten und der Gefahr ihrer Spaltung begegnen
98;positiv;0.628322422504425;Wir Sozialdemokrat*innen sind entschlossen, diese Aufgaben zu bewältigen
99;neutral;0.5781095623970032;Die meisten Bürger*innen in unserem Land eint das Bedürfnis nach Respekt, Zusammenhalt und Zuversicht für eine gute, sichere Zukunft in Deutschland und Europa
100;neutral;0.7041496634483337;Diese Zuversicht entsteht aus dem Vertrauen, Einfluss darauf nehmen zu können, wohin sich unser Leben, wohin sich unsere Gesellschaft entwickelt
101;neutral;0.7457067966461182;Immer mehr Bürger*innen wollen mitbestimmen, in welche Richtung  wir gehen werden
102;negativ;0.786817193031311;Spürbar ist das in dem gewachsenen Bewusstsein um die ökologische Verant- wortung, in der dringenden Sorge um den schwindenden Zusammenhalt oder in der wachsenden Kritik an Ungleichheit in unserer Gesellschaft
103;neutral;0.7326967120170593;SPD-PARTEIVORSTAND SEITE>
104;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
105;negativ;0.4476356506347656;KAPITEL
106;negativ;0.7129368782043457;In der Corona-Krise wird einmal mehr überaus deutlich, dass Gewinnmaximierung und Kosten- minimierung nicht das Maß aller Dinge sein dürfen
107;negativ;0.5800399780273438;In der Wirtschaft, im Gesundheitssystem, im Bildungssystem, der Justiz und anderen wichtigen Bereichen wurde zu viel „auf Kante genäht“
108;neutral;0.5569615364074707;Aber unsere Gesellschaft ist stabil - auch unter widrigen Umständen und in krisenhaften Situationen
109;neutral;0.5337533950805664;Wir müssen alles dransetzen, dass es so bleibt
110;positiv;0.7727999091148376;Die Stabilität verdanken wir der beeindruckenden Solidarität und den demo- kratischen Grundwerten unserer Gesellschaft
111;positiv;0.7060874104499817;Neue Akzeptanz und neue Begeisterung sowie neuer Respekt für demokratische Institutionen entstehen durch mehr Transparenz und Beteiligung
112;neutral;0.6020418405532837;Für den Zusammenhalt unserer Gesellschaft ist der Respekt vor der Verschiedenheit der Menschen und ihrer Lebensentwürfe eine der wichtigsten Grundlagen
113;positiv;0.8632212281227112;Diese Vielfalt ist ein unschätzbarer Gewinn, und wir wer- den dafür sorgen, dass sie sich in allen Bereichen unserer Gesellschaft, in unseren Parlamenten und in den Formaten der Beteiligung angemessen widerspiegelt
114;positiv;0.7219824194908142;Vielen in Deutschland geht es - auch im Vergleich mit anderen Ländern - wirtschaftlich gut
115;negativ;0.5051593780517578;Aber das gilt nicht für alle und es fehlt vielen die Gewissheit, dass das auch morgen so sein wird
116;neutral;0.502846360206604;Mit unserer Politik werden wir dazu beitragen, dass die Ungleichheit überwunden wird, Sicherheit im Wandel garantiert ist und neue Zuversicht entsteht
117;neutral;0.6290891170501709;ZUKUNFT SICHERN  Ein kurzer Blick in die Zukunft: Spätestens werden wir klimaneutral wirtschaften
118;neutral;0.5230532884597778;Windkraft und Sonne sind unsere Energiequellen, unterstützt durch eine saubere Wasserstoffwirtschaft
119;neutral;0.6700001955032349;Öf- fentliche Gebäude, Schulen und Supermärkte beziehen Solarstrom, und klimafreundliches Unter- nehmertum wird finanziell belohnt
120;positiv;0.8065809607505798;Wir sehen in dieser Jahrhundertaufgabe riesige Potenziale für gute und sichere Arbeitsplätze
121;positiv;0.7295750379562378;Deutschland ist erfolgreich als Exporteur umweltfreundlicher Tech- nologien, weil es gelungen ist, Produktionsprozesse nachhaltig und die r zu einem Jahrzehnt der erneuerbaren Energien zu machen
122;neutral;0.7386870980262756;Den sozial-ökologischen Umbau der Wirtschaft meistern wir, wenn wir wirtschaftlichen Erfolg zu- künftig nicht nur am Bruttoinlandsprodukt messen, sondern am Wohlergehen der gesamten Ge- sellschaft und der Natur
123;neutral;0.764545738697052;Wir richten unsere Politik an den Nachhaltigkeitszielen der Vereinten Na- tionen (SDG) aus und werden dazu die Deutsche Nachhaltigkeitsstrategie weiterentwickeln
124;neutral;0.67203688621521;Wenn der Staat maßgebliche Impulse gibt, durch kluge Spielregeln, die soziale und technische Innovatio- nen hervorbringen, durch Förderung von Wissenschaft und Forschung, durch massive und stetige Investitionen in eine moderne Infrastruktur, durch aktive Förderung der Regionen im Wandel und durch Beteiligung der Bürger*innen im Allgemeinen und der Beschäftigten im Besonderen
125;positiv;0.4955720901489258;So wer- den Arbeitsplätze zukunftsfähig und neue gute Arbeitsplätze geschaffen
126;neutral;0.5214686989784241;So sichern wir Einkom- men und Perspektiven für alle
127;neutral;0.6286694407463074;Wir wollen einen neuen sozial-ökologischen Gesellschaftsvertrag, der dafür sorgt, dass im Wandel niemand abgehängt wird
128;neutral;0.7326967120170593;SPD-PARTEIVORSTAND SEITE>
129;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
130;negativ;0.4476356506347656;KAPITEL
131;negativ;0.8767672181129456;RESPEKT ERNEUERN  Die Corona-Krise hat uns allen in Deutschland vor Augen geführt, wie sehr wir in unserem Alltag auf die Arbeit derjenigen angewiesen sind, deren Einkommen bislang oft nur knapp zum Leben reicht
132;neutral;0.6371015310287476;Die Kassierer*innen im Supermarkt, die Busfahrer*innen, Reinigungskräfte, Pflegekräfte und Erzieher*innen verdienen mehr Anerkennung - die sich auch in guten Einkommen und Arbeitsbe- dingungen niederschlägt
133;positiv;0.5414485931396484;Dafür werden wir kämpfen
134;positiv;0.8270118832588196;Wie wertvoll ein funktionierender Sozialstaat ist, haben wir in der Corona-Krise erlebt
135;negativ;0.536465585231781;Wir be- mühen uns, die wirtschaftlichen und sozialen Folgen der Krise bestmöglich durch verschiedene Maßnahmen abzumildern, etwa durch ein tragfähiges Kurzarbeitergeld
136;neutral;0.4711880385875702;Erkennbar wurde aber auch, wo wir als Gesellschaft noch viel zu tun haben
137;neutral;0.5050017833709717;Bei der immer noch nicht vollendeten Gleich- stellung von Männern und Frauen, die sich vor allem daran zeigte, dass sich viele unvermittelt in alte Rollenmodelle zurückversetzt gesehen haben
138;negativ;0.6350006461143494;Auch bei der unzureichenden Absicherung von Künstler*innen und Selbstständigen, den überteuerten Wohnungen nicht nur in den Ballungszent- ren und der mangelnden Infrastruktur im ländlichen Raum gibt es noch viel zu tun
139;neutral;0.5653303265571594;Respekt vor der Würde aller Bürger*innen heißt für uns, dass alle ein Recht auf gleiche Verwirkli- chungschancen und ein sicheres Leben haben
140;neutral;0.790680468082428;Eine Wohnung, ein Kita-Platz, Zugang zu kosten- loser Bildung, Mobilität, Kultur, Sport, einen schnellen Internetanschluss, Zugang zum Wissen dieser Welt, verlässliche digitale Dienste für eine aktive Zivilgesellschaft, Gesundheitsversorgung, Mitbestimmung im Arbeitsleben, eine sichere Rente, gute Pflege im Alter, das sind für uns soziale Grundrechte und die Voraussetzungen für die Stabilität von Familie und Gesellschaft
141;neutral;0.47711819410324097;Wir treten für eine Gesellschaft ein, die von gegenseitigem Respekt getragen wird
142;neutral;0.5778700113296509;Eine Gesell- schaft, die, frei von Vorurteilen, alle Bürger*innen gleichermaßen respektiert
143;neutral;0.6768385767936707;Wir schulden ein- ander Respekt, egal ob eine”*r studiert hat oder nicht, ob in Deutschland oder woanders, im Osten oder Westen geboren, ob weiblich, männlich oder divers, ob jung oder alt, arm oder reich, ob mit Behinderung oder ohne
144;neutral;0.5839583277702332;Für die Würde und Wertschätzung jeder und jedes einzelnen darf das keinen Unterschied machen
145;negativ;0.7987124919891357;Wir wollen eine Gesellschaft des Zusammenhalts und stellen uns Hass und Hetze, jedweder Art von Ausgrenzung und Diskriminierung und dem Erstarken rechtsex- tremer Kräfte mit aller Entschiedenheit entgegen
146;neutral;0.5894657373428345;Wir wollen gleichwertige Lebensverhältnisse in ganz Deutschland schaffen
147;neutral;0.7010167241096497;Dazu gehört auch, die deutsche Einheit zu vollenden und das Ungleichgewicht zwischen Metropole und Peripherie, zwischen traditionellen Industrieregionen und neuen Boom-Zonen, zwischen Stadt und Land zu reduzieren
148;neutral;0.7423198819160461;Gerade hier zeigen sich die Herausforderungen großer gesellschaftlicher Transforma- tionsprozesse und des Strukturwandels
149;positiv;0.478274405002594;Dabei sind der Respekt und die Anerkennung der spezi- fisch ostdeutschen Lebenserfahrungen und Lebensleistungen zentral, um das Vertrauen in die Demokratie weiter zu stärken
150;neutral;0.6388061046600342;Unser Ziel ist, die Sichtbarkeit der Ostdeutschen in allen Bereichen zu erhöhen
151;neutral;0.7326967120170593;SPD-PARTEIVORSTAND SEITE>
152;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
153;negativ;0.4476356506347656;KAPITEL
154;neutral;0.514476478099823;EUROPA STÄRKEN  Grenzenlos reisen, arbeiten, studieren oder leben
155;positiv;0.6869809031486511;Die Europäische Union (EU) hat das Leben von Millionen von Menschen geprägt, neue Möglichkeiten und Freiheiten eröffnet und den unermess- lichen Wert kultureller Vielfalt für unsere Gesellschaften für viele erlebbar gemacht
156;positiv;0.8808184266090393;Sie hat ge- zeigt, dass wir gemeinsam mehr erreichen können
157;positiv;0.6705490350723267;Darauf wird es in Zukunft ganz besonders ankommen
158;neutral;0.7116311192512512;In einem von globalem Wettbewerb geprägten Umfeld können wir unsere europäischen Werte und Interessen nur behaupten, wenn Europa nach innen geeint und nach außen handlungsfähig ist
159;neutral;0.5744673013687134;Wir wollen die Freiheit und Rechtstaatlichkeit in Europa schützen und die EU zur modernsten Demokratie der Welt machen
160;neutral;0.563677966594696;Wir wollen, dass Europa auch beim Klimaschutz Vorreiter wird
161;neutral;0.6885642409324646;Wir wollen ein digital souveränes Europa auf der Basis einer wertebasierten digitalen Wirtschaft
162;positiv;0.5263001918792725;Mit Investitionen in unsere gemeinsame Wirtschafts- und Innovationskraft stärken wir Europa als den modernsten, sozialsten, nachhaltigsten und wettbewerbsfähigsten Wirtschaftsraum der Welt und sichern so die Grundlagen unseres Wohlstands
163;neutral;0.5108288526535034;Damit schaffen wir die Voraussetzungen für ein souveränes Europa, das für soziale Gerechtigkeit, Wohlstand und Menschenrechte steht und sich geschlossen für eine gerechtere, friedlichere und nachhaltigere Welt einsetzt
164;neutral;0.6117218732833862;Nur miteinander werden wir eine humanitäre und solidarische Flüchtlingspolitik gewährleisten
165;neutral;0.6584320068359375;Demokratie, Freiheit und Rechtsstaatlichkeit sind das Fundament unserer Gemeinschaft
166;negativ;0.9129687547683716;Wir wer- den es nicht zulassen, dass nationalistischer Hass und populistische Hetze Europa spalten
167;neutral;0.46629732847213745;Wir meinen es ernst mit der europäischen Solidarität
168;positiv;0.7124385833740234;Wir haben zu Beginn der Pandemie schnell und kraftvoll gehandelt und den größten Wiederaufbaufonds der Geschichte der Europäischen Union auf den Weg gebracht - eine Solidarleistung, die die sozialen Folgen der Corona-Krise ab- mildert und die gleichzeitig den sozial-ökologischen Wandel vorantreibt und Innovationen fördert
169;positiv;0.6908239722251892;Europa bekommt dafür weltweite Anerkennung
170;negativ;0.4672807455062866;Auf dieser Basis wollen wir neues Vertrauen in Europa aufbauen und eine wirtschaftliche und politische Spaltung der EU verhindern
171;positiv;0.6186099052429199;ZUSAMMENHALT WÄHLEN  Wir haben vieles erreicht in der Regierungskoalition
172;neutral;0.6223945617675781;Die Erfolge tragen eine erkennbar sozial- demokratische Handschrift
173;neutral;0.8157009482383728;Dazu zählen die Verlängerung und die Erhöhung des Kurzarbeiter- gelds, der Corona-Kinderbonus und die Erhöhung des Kinderzuschlags sowie mehr Geld für den Kita-Ausbau, die Ausgestaltung des Corona-Konjunkturpakets mit den Schwerpunkten der wirt- schaftlichen Stabilisierung, der sozialen Sicherung und der ökologischen Transformation, dazu die deutliche Einschränkung von Werkvertrags- und Leiharbeit in der Fleischindustrie
174;neutral;0.80840665102005;Wir haben die Grundrente, die Mindestausbildungsvergütung, die Brückenteilzeit und die Abschaffung des Soli- Zuschlags für niedrige und mittlere Einkommen durchgesetzt
175;neutral;0.8448472023010254;Bei der anstehenden Bundestagswahl geht es um Richtungsfragen
176;negativ;0.5059526562690735;Es gibt die, die den Sozialstaat abbauen und Sozialleistungen kürzen wollen
177;neutral;0.5586031079292297;Ihnen setzen wir das Konzept für einen Sozialstaat entgegen, der es allen ermöglicht, den Wandel zu meistern und kommenden Krisen zu trotzen
178;neutral;0.7437369227409363;Denen, die gegen die Krise ansparen wollen und alle Lebensbereiche den Gesetzen des Marktes unterwerfen wollen, setzen wir zentrale Zukunftsmissionen mit konkreten Investitionsschwer- punkten entgegen
179;positiv;0.48928719758987427;Für unser Streben nach mehr gegenseitigem Respekt in Deutschland, Europa und der Welt werben wir mit diesem Programm
180;neutral;0.7775844931602478;SPD-PARTEIVORSTAND SEITE >
181;neutral;0.8866844773292542;Soziale Politik für Dich
182;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
183;negativ;0.4476356506347656;KAPITEL
184;positiv;0.8712711930274963;EINE LEBENSWERTE ZUKUNFT  Wir sehen viel Gutes
185;positiv;0.6497719883918762;Wir sehen auch vieles, das man besser machen kann
186;neutral;0.7166324257850647;Wir sehen aber auch Entwicklungen, die geändert oder gestoppt werden müssen, um eine gute Zukunft möglich zu machen
187;neutral;0.5365250706672668;Deshalb werden wir in der Welt von morgen unseren Wohlstand sichern, erhalten und ausbauen und zugleich das Klima und die Umwelt schützen
188;positiv;0.5504303574562073;Wir werden ermöglichen, dass alle Bürger*innen sicher leben und sich entfalten können
189;neutral;0.4825713336467743;Viele Bürger*innen haben den Eindruck, dass staatliches Handeln oft einem Reparaturbetrieb gleicht
190;neutral;0.8080847263336182;Mal wird da an einer Schraube gedreht, mal an einer anderen
191;negativ;0.8395631909370422;Dieses politische “Klein- Klein” überwinden wir
192;neutral;0.814236044883728;Für uns geht es um die Bewältigung von Zukunftsaufgaben
193;neutral;0.578456461429596;Daher benennen wir vier Zukunftsmissionen, die für uns eine zentrale Bedeutung haben
194;neutral;0.7656118869781494;Das gilt für den Kampf gegen den Klimawandel, für die Zukunft der Mobilität, für die Digitalisierung und für das Gesundheitssystem
195;neutral;0.5438531637191772;Wir werden diese vier Zukunftsmissionen anpacken, um die Wirt- schaft zu modernisieren, High-Tech in den Schlüsselbranchen zu fördern, unsere Lebensgrundla- gen zu erhalten und die Arbeitsplätze der Zukunft zu schaffen
196;neutral;0.7109283804893494;Die Umsetzung dieser Missionen braucht ein hohes Niveau öffentlicher Investitionen und eine sozial-ökologisch ausgerichtete Wirtschafts- und Finanzpolitik
197;neutral;0.6637175679206848;Wir werden diese Missionen im Zu- sammenwirken mit Gewerkschaften, Wissenschaft, Wirtschaft und Zivilgesellschaft voranbringen und den klimafreundlichen Infrastrukturausbau auf Grundlage eines neuen, gesamtgesellschaft- lichen Infrastrukturkonsenses gestalten
198;positiv;0.5502389669418335;Darin zeigt sich unser Anspruch eines modernen und kooperativen Regierens
199;neutral;0.4786226749420166;ZUKUNFTSMISSION |
200;neutral;0.4711228907108307;KLIMANEUTRALES DEUTSCHLAND  Den Klimawandel zu stoppen, ist eine Menschheitsaufgabe
201;neutral;0.775689959526062;Unsere Politik richtet sich nach dem Klimaabkommen von Paris: Wir müssen die globale Erderwärmung auf möglichst Grad Celsius begrenzen
202;neutral;0.5884971022605896;Darum haben wir uns zum Ziel gesetzt, in Deutschland bis spätestens komplett klimaneutral zu sein
203;positiv;0.6972808241844177;Mit dem Klimaschutzgesetz haben wir dafür gesorgt, dass das Klimaab- kommen konkret wird: Es bietet einen wirkungsvollen Kontrollmechanismus zur Erreichung der Klimaziele
204;neutral;0.7351827621459961;Dementsprechend werden wir im Einklang mit den europäischen Klimazielen unser Minderungzsziel für deutlich (auf %) anheben - auch für werden wir ein Minderungs- ziel festschreiben (%)
205;neutral;0.8668372631072998;Es kommt jetzt darauf an, die Ziele in praktische Politik umzusetzen
206;neutral;0.8430025577545166;Der Ausstieg aus der Atom- energie ist Ende nächsten Jahres bereits vollzogen
207;neutral;0.8085489273071289;Auch der Kohleausstieg ist beschlossene Sache
208;neutral;0.7461764216423035;Dabei gilt, je schneller der Ausbau der Stromerzeugung aus erneuerbaren Energien erfolgt und je schneller die nötigen Stromleitungen und Verteilnetze gebaut werden, desto eher kann auf fossile Energieträger verzichtet werden
209;neutral;0.5312584638595581;Wir haben in dieser Wahlperiode den Ausstieg aufs Gleis gesetzt und ihn mit umfassenden Strukturhilfen verbunden, die wir zügig umsetzen wollen
210;negativ;0.511947751045227;Das sind his- torische Entscheidungen
211;positiv;0.6688588261604309;Unser Arbeitsmarkt hat eine starke industrielle Basis, die aus dem Um- bau noch stärker hervorgehen kann - wenn wir gezielt in Infrastruktur und Innovationen investie- ren
212;neutral;0.703404426574707;So wird unsere Zukunftsmission „klimaneutrales Deutschland“ zum Jobmotor
213;neutral;0.6901699900627136;Auch werden wir - nicht nur im Rahmen unserer Klimapolitik - die Grundlagen dafür schaffen, dass alle bei der Bewältigung des Klimawandels mit anpacken können, alle von den Chancen profitieren und nicht diejenigen das Nachsehen haben, die den geringsten Einfluss auf ihre CO:-Bilanz haben
214;neutral;0.7775844931602478;SPD-PARTEIVORSTAND SEITE >
215;neutral;0.7876343727111816;Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich
216;negativ;0.4476356506347656;KAPITEL
217;neutral;0.6482601165771484;Unser Ziel: Leben, Arbeiten und Wirtschaften hat spätestens keine negativen Auswirkungen mehr auf unser Klima
218;neutral;0.6164225339889526;Die Energieversorgung Deutschlands basiert dann vollständig auf erneu- erbaren Energien, unsere Gebäude werden effizient mit erneuerbaren Energien beheizt
219;positiv;0.700008749961853;Unsere Industrie ist auf den Weltmärkten weiterhin führend, gerade weil sie CO>-neutral produziert  und Technologien exportiert, die die klimaneutrale Welt von morgen braucht
220;positiv;0.537826657295227;So sichern wir die Arbeitsplätze für die Zukunft und erreichen gleichzeitig unsere ökologischen Ziele
221;neutral;0.7630701661109924;Klimaschutz ist die soziale Aufgabe der nächsten Jahrzehnte
222;neutral;0.5427433252334595;Um in Deutschland bis spätestens treibhausgasneutral leben, arbeiten und wirtschaften  zu können, werden wir dafür sorgen, dass wir unseren Strom spätestens bis zum Jahr voll- ständig aus erneuerbaren Energien beziehen
223;neutral;0.5629541873931885;Unser Strombedarf wird in den kommenden Jahren und Jahrzehnten deutlich steigen, weil wir anstatt fossiler Energieträger deutlich mehr Strom im Verkehr und der Industrie einsetzen werden
224;neutral;0.7180004715919495;Allein bis brauchen wir jährlich ungefähr
225;neutral;0.8895062804222107;tWh Strom zusätzlich - das entspricht dem Stromverbrauch von Hamburg
226;neutral;0.6068402528762817;Wir brauchen deshalb ein Jahrzehnt des entschlossenen Ausbaus der erneuerbaren Energien
227;neutral;0.8381543159484863;Dafür müssen jetzt die richtigen Entscheidungen getroffen werden: Beim Ausbau der erneuerbaren Energien und der Digitalisierung der Stromnetze, bei der Steigerung der Energieeffizienz, beim Aufbau von Speicher- technologien und einer Wasserstoffproduktion sowie eines Transportnetzes, bei Investitionen in klimafreundliche Produktionsprozesse in der Industrie, bei der Modernisierung von Wohngebäu- den, Fabriken und Schulen
228;neutral;0.8287799954414368;Erneuerbarer Strom wird in allen Sektoren eingesetzt
229;negativ;0.5415240526199341;Dort, wo eine direkte Elektrifizierung nicht sinnvoll ist, werden wir große Mengen Wasserstoff aus erneuerbaren Energien benötigen
230;neutral;0.6861112713813782;Wasser- stoff stößt bei der Verbrennung keinerlei Treibhausgase aus und ist gut speicherbar
231;neutral;0.719984769821167;Er ist reichlich vorhanden und lässt sich durch die Aufspaltung von Wasser in Sauerstoff und Wasserstoff erzeu- gen
232;negativ;0.5353962182998657;Ohne sauberen Wasserstoff in großindustriell hergestelltem Maßstab ist Klimaneutralität nicht zu erreichen
233;neutral;0.819323718547821;Wir brauchen mehr Tempo beim Ausbau der Stromnetze, Bahnstrecken, Wasserstoffleitungen und Ladesäulen für Elektroautos
234;neutral;0.7903796434402466;Der Ausbau dieser Infrastrukturen muss dem Bedarf vorausgehen
235;neutral;0.7915753126144409;Unsere Planungen für den Aufbau einer nachhaltigen Infrastruktur müssen über das Jahr
236;positiv;0.3838803172111511;hinausreichen
237;neutral;0.5590766668319702;Der massive Ausbau der erneuerbaren Energien und die Beteiligung der Bürger*in- nen vor Ort, beispielsweise durch Energiegenossenschaften, werden das Herzstück unserer Klima- schutz- und Energiepolitik
