,sequence,labels,scores,Top 3
0,eeeeeneeen »,bildung,0.23113825917243958,"[('bildung', 0.23113825917243958), ('gesundheit', 0.19144004583358765), ('none', 0.15533170104026794)]"
0,Europastärken,infrastruktur,0.2212533801794052,"[('infrastruktur', 0.2212533801794052), ('gesundheit', 0.16417618095874786), ('politik und ideologie', 0.13894356787204742)]"
0,eeeeeeeenneen >,none,0.2658978998661041,"[('none', 0.2658978998661041), ('bildung', 0.2387276589870453), ('gesundheit', 0.09830006957054138)]"
0,Zusammenhalt wählen,gesundheit,0.4374215006828308,"[('gesundheit', 0.4374215006828308), ('bildung', 0.09293260425329208), ('soziale ursachen', 0.08719674497842789)]"
0,>»,bildung,0.24802236258983612,"[('bildung', 0.24802236258983612), ('gesundheit', 0.13853956758975983), ('none', 0.12097741663455963)]"
0,Eine lebenswerte Zukunft,gesundheit,0.4294745624065399,"[('gesundheit', 0.4294745624065399), ('bildung', 0.20654398202896118), ('wirtschaft', 0.13815703988075256)]"
0,Zukunftsmission l,none,0.23135188221931458,"[('none', 0.23135188221931458), ('soziale ursachen', 0.13819119334220886), ('bildung', 0.11498355120420456)]"
0,Klimaneutrales Deutschland,klima,0.23677465319633484,"[('klima', 0.23677465319633484), ('none', 0.2153674215078354), ('bildung', 0.14890050888061523)]"
0,Zukunftsmission Il,none,0.2139630913734436,"[('none', 0.2139630913734436), ('soziale ursachen', 0.15020228922367096), ('bildung', 0.14115971326828003)]"
0,Modernstes Mobilitätssystem Europas,infrastruktur,0.3006952404975891,"[('infrastruktur', 0.3006952404975891), ('bildung', 0.1664838045835495), ('gesundheit', 0.10970969498157501)]"
0,Zukunftsmission Ill,none,0.24502597749233246,"[('none', 0.24502597749233246), ('soziale ursachen', 0.16828909516334534), ('bildung', 0.14144179224967957)]"
0,Digitale Souveränität in Deutschland und Europa >,bildung,0.2866614758968353,"[('bildung', 0.2866614758968353), ('gesundheit', 0.2100066989660263), ('soziale ursachen', 0.1293315589427948)]"
0,Zukunftsmission IV,none,0.15736468136310577,"[('none', 0.15736468136310577), ('bildung', 0.15665122866630554), ('politik und ideologie', 0.1249934658408165)]"
0,Update für die Gesundheit,gesundheit,0.5187992453575134,"[('gesundheit', 0.5187992453575134), ('bildung', 0.16364917159080505), ('soziale ursachen', 0.07690167427062988)]"
0,Wie wireine zukunftsfähige Wirtschaft fördern wollen,wirtschaft,0.6350937485694885,"[('wirtschaft', 0.6350937485694885), ('bildung', 0.17401298880577087), ('gesundheit', 0.08162439614534378)]"
0,: cc cc onen >,bildung,0.27623632550239563,"[('bildung', 0.27623632550239563), ('none', 0.14255252480506897), ('klima', 0.1337575912475586)]"
0,Wie wir Wissenschaft und Forschung innovativ und zukunftsfähig halten,wissenschaft,0.7454313039779663,"[('wissenschaft', 0.7454313039779663), ('bildung', 0.09204675257205963), ('wirtschaft', 0.04522586241364479)]"
0,Wie wir unsere Politik finanzieren wollen,politik und ideologie,0.4861781895160675,"[('politik und ideologie', 0.4861781895160675), ('bildung', 0.1251244693994522), ('gesundheit', 0.11831611394882202)]"
0,>»,bildung,0.24802236258983612,"[('bildung', 0.24802236258983612), ('gesundheit', 0.13853956758975983), ('none', 0.12097741663455963)]"
0,Wiewirregieren wollen,wirtschaft,0.21602463722229004,"[('wirtschaft', 0.21602463722229004), ('gesundheit', 0.1636204868555069), ('bildung', 0.15921291708946228)]"
0,Eine Gesellschaft des Respekts,bildung,0.33058735728263855,"[('bildung', 0.33058735728263855), ('gesundheit', 0.2936183512210846), ('soziale ursachen', 0.09216862171888351)]"
0,Arbeit wertschätzen,wirtschaft,0.5451080203056335,"[('wirtschaft', 0.5451080203056335), ('gesundheit', 0.11483638733625412), ('bildung', 0.0948803499341011)]"
0,zoo ccneeee en >,none,0.2450508177280426,"[('none', 0.2450508177280426), ('bildung', 0.21105311810970306), ('klima', 0.20771820843219757)]"
0,Berufschancen erhöhen,bildung,0.3507947623729706,"[('bildung', 0.3507947623729706), ('gesundheit', 0.16732707619667053), ('wirtschaft', 0.09385199844837189)]"
0,c:,bildung,0.2823319733142853,"[('bildung', 0.2823319733142853), ('klima', 0.10455034673213959), ('none', 0.1017625704407692)]"
0,Solidarität erweitern,gesundheit,0.560600221157074,"[('gesundheit', 0.560600221157074), ('bildung', 0.09369416534900665), ('soziale ursachen', 0.09333288669586182)]"
0,come,bildung,0.1881045550107956,"[('bildung', 0.1881045550107956), ('politik und ideologie', 0.1226130947470665), ('gesundheit', 0.1137327179312706)]"
0,» SPD-PARTEIVORSTAND,politik und ideologie,0.2609981894493103,"[('politik und ideologie', 0.2609981894493103), ('bildung', 0.24666954576969147), ('gesundheit', 0.1560703068971634)]"
0,DAS ZUKUNFTSPROGRAMM DER SPD  INHALT,politik und ideologie,0.47248604893684387,"[('politik und ideologie', 0.47248604893684387), ('bildung', 0.1570577323436737), ('none', 0.09948945045471191)]"
0,Alterabsichern,bildung,0.22401370108127594,"[('bildung', 0.22401370108127594), ('none', 0.19117644429206848), ('soziale ursachen', 0.1535395085811615)]"
0,eeeerenn »,soziale ursachen,0.2720811069011688,"[('soziale ursachen', 0.2720811069011688), ('bildung', 0.23779794573783875), ('gesundheit', 0.09961961954832077)]"
0,Füreinandereinstehen,bildung,0.234064519405365,"[('bildung', 0.234064519405365), ('gesundheit', 0.2184668332338333), ('infrastruktur', 0.12438306212425232)]"
0,- >,bildung,0.27047041058540344,"[('bildung', 0.27047041058540344), ('none', 0.15715350210666656), ('soziale ursachen', 0.10679512470960617)]"
0,BezahlbaresWohnen,bildung,0.20934583246707916,"[('bildung', 0.20934583246707916), ('none', 0.17084237933158875), ('gesundheit', 0.15687353909015656)]"
0,- »,bildung,0.27560141682624817,"[('bildung', 0.27560141682624817), ('gesundheit', 0.12630949914455414), ('soziale ursachen', 0.105378158390522)]"
0,Gutaufwachsen,gesundheit,0.19803273677825928,"[('gesundheit', 0.19803273677825928), ('bildung', 0.1897367238998413), ('none', 0.17171987891197205)]"
0,eeeeeeen >»,bildung,0.25220638513565063,"[('bildung', 0.25220638513565063), ('gesundheit', 0.1770610213279724), ('none', 0.15788967907428741)]"
0,Gleichstellungverwirklichen,gesundheit,0.2487865537405014,"[('gesundheit', 0.2487865537405014), ('bildung', 0.17856821417808533), ('soziale ursachen', 0.12226703763008118)]"
0,Zusammenleben,gesundheit,0.24964384734630585,"[('gesundheit', 0.24964384734630585), ('bildung', 0.169417142868042), ('none', 0.1368100345134735)]"
0,eereen ‚,bildung,0.2636301815509796,"[('bildung', 0.2636301815509796), ('none', 0.25864118337631226), ('gesundheit', 0.12144776433706284)]"
0,Demokratie stärken,politik und ideologie,0.5644509196281433,"[('politik und ideologie', 0.5644509196281433), ('bildung', 0.13454578816890717), ('gesundheit', 0.10027748346328735)]"
0,Kultur fördern,klima,0.3861772119998932,"[('klima', 0.3861772119998932), ('bildung', 0.14191246032714844), ('gesundheit', 0.12674355506896973)]"
0,eeeeeeeenn ‚,bildung,0.23144981265068054,"[('bildung', 0.23144981265068054), ('none', 0.23106592893600464), ('gesundheit', 0.11888308078050613)]"
0,Einander besser verstehen,bildung,0.23028714954853058,"[('bildung', 0.23028714954853058), ('gesundheit', 0.2235911637544632), ('soziale ursachen', 0.10276912897825241)]"
0,- ‚,bildung,0.22379536926746368,"[('bildung', 0.22379536926746368), ('none', 0.15570753812789917), ('soziale ursachen', 0.12207664549350739)]"
0,Sicherleben,none,0.21234551072120667,"[('none', 0.21234551072120667), ('bildung', 0.19962206482887268), ('gesundheit', 0.15567134320735931)]"
0,eeeeeeeenn ‚,bildung,0.23144981265068054,"[('bildung', 0.23144981265068054), ('none', 0.23106592893600464), ('gesundheit', 0.11888308078050613)]"
0,"Gesundheitsschutz, Jugendschutz und Entkrimi- nalisierung bestimmen unsere Drogenpolitik",gesundheit,0.4520062804222107,"[('gesundheit', 0.4520062804222107), ('politik und ideologie', 0.21551519632339478), ('bildung', 0.1795995682477951)]"
0,Naturrespektieren,gesundheit,0.2586004436016083,"[('gesundheit', 0.2586004436016083), ('soziale ursachen', 0.19795683026313782), ('none', 0.18102028965950012)]"
0,Souveränes Europa in der Welt,soziale ursachen,0.29783880710601807,"[('soziale ursachen', 0.29783880710601807), ('gesundheit', 0.19331279397010803), ('bildung', 0.18063119053840637)]"
0,Solidaritätstärken,gesundheit,0.28833872079849243,"[('gesundheit', 0.28833872079849243), ('klima', 0.15602627396583557), ('soziale ursachen', 0.15292295813560486)]"
0,Sozial-ökologisch wirtschaften,wirtschaft,0.7428276538848877,"[('wirtschaft', 0.7428276538848877), ('soziale ursachen', 0.1713806837797165), ('bildung', 0.026663415133953094)]"
0,Demokratie erweitern,politik und ideologie,0.5011683702468872,"[('politik und ideologie', 0.5011683702468872), ('bildung', 0.20836085081100464), ('gesundheit', 0.12472386658191681)]"
0,Europäische Nachbarschaften pflegen,bildung,0.39132633805274963,"[('bildung', 0.39132633805274963), ('gesundheit', 0.20743843913078308), ('politik und ideologie', 0.11673039942979813)]"
0,Frieden sichern,bildung,0.24242302775382996,"[('bildung', 0.24242302775382996), ('none', 0.1803741455078125), ('gesundheit', 0.15440326929092407)]"
0,:eeenenn »,bildung,0.28215014934539795,"[('bildung', 0.28215014934539795), ('gesundheit', 0.1725054532289505), ('none', 0.11209899932146072)]"
0,"Zukunft, Respekt und ein solidarisches Europa — Leitgedanken für ein neues Jahrzehnt",bildung,0.33080291748046875,"[('bildung', 0.33080291748046875), ('gesundheit', 0.2895038425922394), ('none', 0.07073984295129776)]"
0,»SEITE >,bildung,0.2743178904056549,"[('bildung', 0.2743178904056549), ('gesundheit', 0.11704858392477036), ('soziale ursachen', 0.11400323361158371)]"
0,Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich,politik und ideologie,0.5687914490699768,"[('politik und ideologie', 0.5687914490699768), ('soziale ursachen', 0.22333815693855286), ('bildung', 0.08226475864648819)]"
0,KAPITEL,bildung,0.2292098104953766,"[('bildung', 0.2292098104953766), ('none', 0.1621427834033966), ('gesundheit', 0.12936903536319733)]"
0,ZUKUNFT,bildung,0.1630760133266449,"[('bildung', 0.1630760133266449), ('none', 0.14506539702415466), ('politik und ideologie', 0.12963198125362396)]"
0,RESPEKT,none,0.1824740171432495,"[('none', 0.1824740171432495), ('bildung', 0.1793748140335083), ('soziale ursachen', 0.13244028389453888)]"
0,EUROPA,bildung,0.2737225294113159,"[('bildung', 0.2737225294113159), ('politik und ideologie', 0.15535254776477814), ('none', 0.10988451540470123)]"
0,"Am Anfang des dritten Jahrzehnts des  Jahrhunderts stehen wir in Deutschland, Europa und der Welt vor gewaltigen Aufgaben",bildung,0.23645564913749695,"[('bildung', 0.23645564913749695), ('politik und ideologie', 0.19252513349056244), ('gesundheit', 0.1435200423002243)]"
0,"Dabei hat die Corona-Krise drängende Fragen unserer Zeit teils überlagert, teils stärker in den Fokus gerückt:  Gelingt es uns, die Arbeit und den Wohlstand von morgen zu sichern und für Vollbeschäftigung zu sorgen",bildung,0.30911245942115784,"[('bildung', 0.30911245942115784), ('gesundheit', 0.18324899673461914), ('wirtschaft', 0.15532192587852478)]"
0,"Oder finden wir uns damit ab, dass Menschen ohne Arbeit bleiben",bildung,0.27107661962509155,"[('bildung', 0.27107661962509155), ('gesundheit', 0.25116822123527527), ('soziale ursachen', 0.12331658601760864)]"
0,Überwinden wir die wachsende Ungleichheit,gesundheit,0.3327178359031677,"[('gesundheit', 0.3327178359031677), ('bildung', 0.15362457931041718), ('soziale ursachen', 0.13427509367465973)]"
0,"Oder nehmen wir es hin, dass wenige sich die höchsten Einkommen und die besten Perspektiven sichern, aber die Lasten und Risiken auf den Schultern derer liegen, die sich nicht wehren können",bildung,0.24510738253593445,"[('bildung', 0.24510738253593445), ('gesundheit', 0.2240278571844101), ('wirtschaft', 0.1216733306646347)]"
0,"Wird es uns gelingen, unser Leben und Wirtschaften so zu verändern, dass wir den menschenge- machten Klimawandel aufhalten",klima,0.3679443895816803,"[('klima', 0.3679443895816803), ('wirtschaft', 0.19591201841831207), ('bildung', 0.1428230106830597)]"
0,"Nehmen wir die Gestaltung des digitalen Wandels als demokratische Gesellschaft selbst in die Hand oder bleibt es dabei, dass die Entwicklung der digitalen Welt von wenigen Technologiekon- zernen diktiert wird",bildung,0.3515622317790985,"[('bildung', 0.3515622317790985), ('gesundheit', 0.27376285195350647), ('politik und ideologie', 0.09783037006855011)]"
0,Sorgen wir für gleiche Teilhabe und mehr Zusammenhalt,bildung,0.2880931496620178,"[('bildung', 0.2880931496620178), ('gesundheit', 0.1564895510673523), ('politik und ideologie', 0.10998517274856567)]"
0,"Oder nehmen wir es hin, dass unsere Gesellschaft immer weiter auseinanderdriftet, so dass Populisten und Nationalisten leichtes Spiel haben",politik und ideologie,0.5356221795082092,"[('politik und ideologie', 0.5356221795082092), ('bildung', 0.17228884994983673), ('klima', 0.10544981062412262)]"
0,Das neue Jahrzehnt beginnt mit der Herausforderung der Corona-Pandemie,gesundheit,0.4743187129497528,"[('gesundheit', 0.4743187129497528), ('bildung', 0.28518399596214294), ('wirtschaft', 0.10371766984462738)]"
0,Für viele Bürger*in- nen und Unternehmen bedeutet diese Krise harte Einschränkungen,bildung,0.2830168604850769,"[('bildung', 0.2830168604850769), ('gesundheit', 0.16943387687206268), ('klima', 0.1598343551158905)]"
0,"Umso bemerkenswerter ist die Bereitschaft, Solidarität zu üben, um uns alle zu schützen und dafür auch Einschnitte in die persönliche Freiheit zu akzeptieren",gesundheit,0.3666241765022278,"[('gesundheit', 0.3666241765022278), ('bildung', 0.2701796591281891), ('klima', 0.09194056689739227)]"
0,"Die nächsten Monate werden uns die Rückkehr in eine neue Normalität ermöglichen, die die Be- schränkungen des öffentlichen und des privaten Lebens Zug um Zug überwindet",bildung,0.24127984046936035,"[('bildung', 0.24127984046936035), ('gesundheit', 0.20496071875095367), ('wirtschaft', 0.13669753074645996)]"
0,Doch auch dann wird uns Corona noch begleiten,gesundheit,0.3451794981956482,"[('gesundheit', 0.3451794981956482), ('bildung', 0.2760498821735382), ('klima', 0.0764317438006401)]"
0,Vieles wird anders,bildung,0.22510437667369843,"[('bildung', 0.22510437667369843), ('gesundheit', 0.16840898990631104), ('politik und ideologie', 0.12900081276893616)]"
0,Die Erfahrung dieser Krise wird sich ins kollek- tive Gedächtnis einschreiben,bildung,0.3232712149620056,"[('bildung', 0.3232712149620056), ('gesundheit', 0.26468712091445923), ('klima', 0.13591870665550232)]"
0,"Wir alle haben erfahren, dass nichts eine persönliche Begegnung auf Dauer ersetzen kann",none,0.41376224160194397,"[('none', 0.41376224160194397), ('gesundheit', 0.2085435390472412), ('bildung', 0.13549290597438812)]"
0,"Wir ha- ben aber auch gelernt, wie wir digital zusammenarbeiten und kommunizieren können",gesundheit,0.2525579631328583,"[('gesundheit', 0.2525579631328583), ('bildung', 0.20197075605392456), ('soziale ursachen', 0.144563227891922)]"
0,"Außerdem haben mittlerweile alle erkannt, wie unabdingbar die Arbeit vieler Menschen für unser tägliches Leben und Überleben ist, die aber bisher nicht die Wertschätzung und schon gar nicht die Bezah- lung und Sicherheit bekommen, die sie verdienen",bildung,0.2747951149940491,"[('bildung', 0.2747951149940491), ('wissenschaft', 0.16145309805870056), ('gesundheit', 0.1412896364927292)]"
0,"Es hat sich eindringlich bestätigt, dass Familien auf eine krisenfeste, verlässliche Infrastruktur an Bildung, Betreuung und Angeboten der Kinder- und Jugendarbeit angewiesen sind",infrastruktur,0.4551825523376465,"[('infrastruktur', 0.4551825523376465), ('bildung', 0.1845271736383438), ('gesundheit', 0.11904466152191162)]"
0,"Um die Krise zu überwinden, braucht es gemeinsame Anstrengungen",gesundheit,0.3080196678638458,"[('gesundheit', 0.3080196678638458), ('bildung', 0.2322988212108612), ('wirtschaft', 0.13948319852352142)]"
0,"Daraus kann neuer Mut wachsen, mit dem wir die großen Aufgaben unserer Zeit zuversichtlich angehen können",bildung,0.342265784740448,"[('bildung', 0.342265784740448), ('gesundheit', 0.16162115335464478), ('politik und ideologie', 0.1046723946928978)]"
0,"Wir wollen sichern und ausbauen, was wir erarbeitet haben, wir wollen den Klimawandel bewältigen, die Arbeit von morgen schaffen, Chancen und Lasten gerecht verteilen, die Gesellschaft zusam- menhalten und der Gefahr ihrer Spaltung begegnen",klima,0.3279983699321747,"[('klima', 0.3279983699321747), ('bildung', 0.15142710506916046), ('wirtschaft', 0.1343177706003189)]"
0,"Wir Sozialdemokrat*innen sind entschlossen, diese Aufgaben zu bewältigen",gesundheit,0.2309754639863968,"[('gesundheit', 0.2309754639863968), ('soziale ursachen', 0.2286311388015747), ('bildung', 0.18139272928237915)]"
0,"Die meisten Bürger*innen in unserem Land eint das Bedürfnis nach Respekt, Zusammenhalt und Zuversicht für eine gute, sichere Zukunft in Deutschland und Europa",bildung,0.3372473120689392,"[('bildung', 0.3372473120689392), ('gesundheit', 0.24855728447437286), ('politik und ideologie', 0.11895447224378586)]"
0,"Diese Zuversicht entsteht aus dem Vertrauen, Einfluss darauf nehmen zu können, wohin sich unser Leben, wohin sich unsere Gesellschaft entwickelt",bildung,0.2819547653198242,"[('bildung', 0.2819547653198242), ('gesundheit', 0.24686378240585327), ('politik und ideologie', 0.12460947781801224)]"
0,"Immer mehr Bürger*innen wollen mitbestimmen, in welche Richtung  wir gehen werden",bildung,0.25852981209754944,"[('bildung', 0.25852981209754944), ('politik und ideologie', 0.19150127470493317), ('gesundheit', 0.15974247455596924)]"
0,"Spürbar ist das in dem gewachsenen Bewusstsein um die ökologische Verant- wortung, in der dringenden Sorge um den schwindenden Zusammenhalt oder in der wachsenden Kritik an Ungleichheit in unserer Gesellschaft",bildung,0.29345762729644775,"[('bildung', 0.29345762729644775), ('politik und ideologie', 0.18926425278186798), ('gesundheit', 0.12843570113182068)]"
0,SPD-PARTEIVORSTAND SEITE>,bildung,0.30421626567840576,"[('bildung', 0.30421626567840576), ('politik und ideologie', 0.21424946188926697), ('none', 0.12762467563152313)]"
0,Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich,politik und ideologie,0.5687914490699768,"[('politik und ideologie', 0.5687914490699768), ('soziale ursachen', 0.22333815693855286), ('bildung', 0.08226475864648819)]"
0,KAPITEL,bildung,0.2292098104953766,"[('bildung', 0.2292098104953766), ('none', 0.1621427834033966), ('gesundheit', 0.12936903536319733)]"
0,"In der Corona-Krise wird einmal mehr überaus deutlich, dass Gewinnmaximierung und Kosten- minimierung nicht das Maß aller Dinge sein dürfen",bildung,0.24175219237804413,"[('bildung', 0.24175219237804413), ('wirtschaft', 0.16657860577106476), ('gesundheit', 0.1405797153711319)]"
0,"In der Wirtschaft, im Gesundheitssystem, im Bildungssystem, der Justiz und anderen wichtigen Bereichen wurde zu viel „auf Kante genäht“",wirtschaft,0.5218353271484375,"[('wirtschaft', 0.5218353271484375), ('gesundheit', 0.2157759964466095), ('klima', 0.09146995842456818)]"
0,Aber unsere Gesellschaft ist stabil - auch unter widrigen Umständen und in krisenhaften Situationen,bildung,0.29792454838752747,"[('bildung', 0.29792454838752747), ('gesundheit', 0.22728580236434937), ('klima', 0.11774713546037674)]"
0,"Wir müssen alles dransetzen, dass es so bleibt",gesundheit,0.2556944191455841,"[('gesundheit', 0.2556944191455841), ('bildung', 0.19933731853961945), ('politik und ideologie', 0.16260375082492828)]"
0,Die Stabilität verdanken wir der beeindruckenden Solidarität und den demo- kratischen Grundwerten unserer Gesellschaft,gesundheit,0.3766445219516754,"[('gesundheit', 0.3766445219516754), ('bildung', 0.24187012016773224), ('none', 0.08862993121147156)]"
0,Neue Akzeptanz und neue Begeisterung sowie neuer Respekt für demokratische Institutionen entstehen durch mehr Transparenz und Beteiligung,bildung,0.29045456647872925,"[('bildung', 0.29045456647872925), ('politik und ideologie', 0.2574578821659088), ('gesundheit', 0.09526832401752472)]"
0,Für den Zusammenhalt unserer Gesellschaft ist der Respekt vor der Verschiedenheit der Menschen und ihrer Lebensentwürfe eine der wichtigsten Grundlagen,bildung,0.37881705164909363,"[('bildung', 0.37881705164909363), ('gesundheit', 0.2892976701259613), ('soziale ursachen', 0.07066462188959122)]"
0,"Diese Vielfalt ist ein unschätzbarer Gewinn, und wir wer- den dafür sorgen, dass sie sich in allen Bereichen unserer Gesellschaft, in unseren Parlamenten und in den Formaten der Beteiligung angemessen widerspiegelt",bildung,0.224463552236557,"[('bildung', 0.224463552236557), ('gesundheit', 0.1790580153465271), ('politik und ideologie', 0.16047491133213043)]"
0,Vielen in Deutschland geht es - auch im Vergleich mit anderen Ländern - wirtschaftlich gut,wirtschaft,0.7147887349128723,"[('wirtschaft', 0.7147887349128723), ('bildung', 0.10422614216804504), ('gesundheit', 0.09349215775728226)]"
0,"Aber das gilt nicht für alle und es fehlt vielen die Gewissheit, dass das auch morgen so sein wird",wissenschaft,0.3431199789047241,"[('wissenschaft', 0.3431199789047241), ('gesundheit', 0.23102888464927673), ('bildung', 0.15104806423187256)]"
0,"Mit unserer Politik werden wir dazu beitragen, dass die Ungleichheit überwunden wird, Sicherheit im Wandel garantiert ist und neue Zuversicht entsteht",politik und ideologie,0.5354971885681152,"[('politik und ideologie', 0.5354971885681152), ('bildung', 0.19971320033073425), ('gesundheit', 0.12814530730247498)]"
0,ZUKUNFT SICHERN  Ein kurzer Blick in die Zukunft: Spätestens werden wir klimaneutral wirtschaften,wirtschaft,0.35778695344924927,"[('wirtschaft', 0.35778695344924927), ('klima', 0.3562620282173157), ('bildung', 0.11874984949827194)]"
0,"Windkraft und Sonne sind unsere Energiequellen, unterstützt durch eine saubere Wasserstoffwirtschaft",wirtschaft,0.4334753155708313,"[('wirtschaft', 0.4334753155708313), ('gesundheit', 0.23115843534469604), ('bildung', 0.17096833884716034)]"
0,"Öf- fentliche Gebäude, Schulen und Supermärkte beziehen Solarstrom, und klimafreundliches Unter- nehmertum wird finanziell belohnt",infrastruktur,0.24297530949115753,"[('infrastruktur', 0.24297530949115753), ('bildung', 0.19051633775234222), ('klima', 0.16817504167556763)]"
0,Wir sehen in dieser Jahrhundertaufgabe riesige Potenziale für gute und sichere Arbeitsplätze,bildung,0.39996618032455444,"[('bildung', 0.39996618032455444), ('gesundheit', 0.1553792804479599), ('wirtschaft', 0.13288219273090363)]"
0,"Deutschland ist erfolgreich als Exporteur umweltfreundlicher Tech- nologien, weil es gelungen ist, Produktionsprozesse nachhaltig und die r zu einem Jahrzehnt der erneuerbaren Energien zu machen",bildung,0.25431856513023376,"[('bildung', 0.25431856513023376), ('gesundheit', 0.23639589548110962), ('wirtschaft', 0.1863061934709549)]"
0,"Den sozial-ökologischen Umbau der Wirtschaft meistern wir, wenn wir wirtschaftlichen Erfolg zu- künftig nicht nur am Bruttoinlandsprodukt messen, sondern am Wohlergehen der gesamten Ge- sellschaft und der Natur",wirtschaft,0.6076003909111023,"[('wirtschaft', 0.6076003909111023), ('soziale ursachen', 0.17240390181541443), ('gesundheit', 0.09662863612174988)]"
0,Wir richten unsere Politik an den Nachhaltigkeitszielen der Vereinten Na- tionen (SDG) aus und werden dazu die Deutsche Nachhaltigkeitsstrategie weiterentwickeln,politik und ideologie,0.6523135304450989,"[('politik und ideologie', 0.6523135304450989), ('bildung', 0.15950798988342285), ('gesundheit', 0.05638502910733223)]"
0,"Wenn der Staat maßgebliche Impulse gibt, durch kluge Spielregeln, die soziale und technische Innovatio- nen hervorbringen, durch Förderung von Wissenschaft und Forschung, durch massive und stetige Investitionen in eine moderne Infrastruktur, durch aktive Förderung der Regionen im Wandel und durch Beteiligung der Bürger*innen im Allgemeinen und der Beschäftigten im Besonderen",infrastruktur,0.22431913018226624,"[('infrastruktur', 0.22431913018226624), ('wissenschaft', 0.2026844471693039), ('bildung', 0.14555443823337555)]"
0,So wer- den Arbeitsplätze zukunftsfähig und neue gute Arbeitsplätze geschaffen,bildung,0.34927988052368164,"[('bildung', 0.34927988052368164), ('gesundheit', 0.22180886566638947), ('wirtschaft', 0.19370318949222565)]"
0,So sichern wir Einkom- men und Perspektiven für alle,bildung,0.2131185382604599,"[('bildung', 0.2131185382604599), ('gesundheit', 0.21003755927085876), ('none', 0.10601919144392014)]"
0,"Wir wollen einen neuen sozial-ökologischen Gesellschaftsvertrag, der dafür sorgt, dass im Wandel niemand abgehängt wird",soziale ursachen,0.29136666655540466,"[('soziale ursachen', 0.29136666655540466), ('gesundheit', 0.2566659450531006), ('bildung', 0.19467628002166748)]"
0,SPD-PARTEIVORSTAND SEITE>,bildung,0.30421626567840576,"[('bildung', 0.30421626567840576), ('politik und ideologie', 0.21424946188926697), ('none', 0.12762467563152313)]"
0,Soziale Politik für DAS ZUKUNFTSPROGRAMM DER SPD Dich,politik und ideologie,0.5687914490699768,"[('politik und ideologie', 0.5687914490699768), ('soziale ursachen', 0.22333815693855286), ('bildung', 0.08226475864648819)]"
0,KAPITEL,bildung,0.2292098104953766,"[('bildung', 0.2292098104953766), ('none', 0.1621427834033966), ('gesundheit', 0.12936903536319733)]"
0,"RESPEKT ERNEUERN  Die Corona-Krise hat uns allen in Deutschland vor Augen geführt, wie sehr wir in unserem Alltag auf die Arbeit derjenigen angewiesen sind, deren Einkommen bislang oft nur knapp zum Leben reicht",gesundheit,0.32494500279426575,"[('gesundheit', 0.32494500279426575), ('soziale ursachen', 0.19374607503414154), ('bildung', 0.1911720484495163)]"
0,"Die Kassierer*innen im Supermarkt, die Busfahrer*innen, Reinigungskräfte, Pflegekräfte und Erzieher*innen verdienen mehr Anerkennung - die sich auch in guten Einkommen und Arbeitsbe- dingungen niederschlägt",bildung,0.26098892092704773,"[('bildung', 0.26098892092704773), ('soziale ursachen', 0.20804624259471893), ('gesundheit', 0.18597199022769928)]"
