,sequence,labels,scores,Top 3
0,Gegen alte und neue Nazis,bildung,0.29536572098731995,"[('bildung', 0.29536572098731995), ('gesundheit', 0.1484575718641281), ('politik und ideologie', 0.14817233383655548)]"
0,"Starke Kommunen,  gute Lebensqualität",gesundheit,0.2757568657398224,"[('gesundheit', 0.2757568657398224), ('soziale ursachen', 0.15879525244235992), ('bildung', 0.15363344550132751)]"
0,Mit Steuern umsteuenn,wirtschaft,0.2537430226802826,"[('wirtschaft', 0.2537430226802826), ('bildung', 0.21809008717536926), ('gesundheit', 0.20791421830654144)]"
0,Einkommensteuer gerecht reformieren,bildung,0.2651035189628601,"[('bildung', 0.2651035189628601), ('gesundheit', 0.15382125973701477), ('soziale ursachen', 0.14485284686088562)]"
0,Die Macht der Banken  und Finanzmärkte brechen,bildung,0.7127969861030579,"[('bildung', 0.7127969861030579), ('gesundheit', 0.07220912724733353), ('wirtschaft', 0.061279915273189545)]"
0,Finanzkriminalität stoppen,klima,0.3753688931465149,"[('klima', 0.3753688931465149), ('soziale ursachen', 0.20268039405345917), ('gesundheit', 0.11938909441232681)]"
0,"Für eine Digitalisierung,  die den Menschen nützt",bildung,0.33344656229019165,"[('bildung', 0.33344656229019165), ('gesundheit', 0.3195785880088806), ('soziale ursachen', 0.1068604439496994)]"
0,Beschäftigte und ihre Rechte stärken,bildung,0.34105122089385986,"[('bildung', 0.34105122089385986), ('gesundheit', 0.2282433807849884), ('soziale ursachen', 0.14568208158016205)]"
0,Die Macht der Internetkonzerne  und Plattformen begrenzen,bildung,0.25784894824028015,"[('bildung', 0.25784894824028015), ('soziale ursachen', 0.2220340371131897), ('infrastruktur', 0.20309866964817047)]"
0,Digitale Infrastruktur für alle ausbauen,infrastruktur,0.7753890752792358,"[('infrastruktur', 0.7753890752792358), ('bildung', 0.07908783107995987), ('gesundheit', 0.04781566560268402)]"
0,Datensicherheit und Datenschutz,gesundheit,0.22104711830615997,"[('gesundheit', 0.22104711830615997), ('bildung', 0.16675446927547455), ('wissenschaft', 0.16090330481529236)]"
0,Grundrechte schützen,gesundheit,0.2859502136707306,"[('gesundheit', 0.2859502136707306), ('bildung', 0.16236940026283264), ('soziale ursachen', 0.1227249875664711)]"
0,Digitale Zahlungssysteme regulieren,soziale ursachen,0.24812160432338715,"[('soziale ursachen', 0.24812160432338715), ('gesundheit', 0.1678573191165924), ('bildung', 0.12157014012336731)]"
0,Öffentliche Verwaltung  demokratisch und digital,gesundheit,0.2983315587043762,"[('gesundheit', 0.2983315587043762), ('bildung', 0.2514689862728119), ('soziale ursachen', 0.11741577833890915)]"
0,Schule und Lernen digital unterstützen,bildung,0.39258041977882385,"[('bildung', 0.39258041977882385), ('soziale ursachen', 0.20058143138885498), ('gesundheit', 0.1067555621266365)]"
0,Digitalisierung im Gesundheitswesen,gesundheit,0.671835720539093,"[('gesundheit', 0.671835720539093), ('bildung', 0.07535217702388763), ('soziale ursachen', 0.06609421968460083)]"
0,Nachhaltige Digitalisierung: ökologisch und sozial,soziale ursachen,0.386412113904953,"[('soziale ursachen', 0.386412113904953), ('gesundheit', 0.2392362505197525), ('bildung', 0.15071655809879303)]"
0,"Für Gerechtigkeit, Selbstbestimmung und Vielfalt der Geschlechter",bildung,0.42787283658981323,"[('bildung', 0.42787283658981323), ('gesundheit', 0.2415277361869812), ('soziale ursachen', 0.07699532806873322)]"
0,"Linker Feminismus - Zeit für ein Wir verteidigen die Freiheit zur und  selbstbestimmtes, sicheres und von der Religion und die Trennung gerechtes Leben",bildung,0.4379671514034271,"[('bildung', 0.4379671514034271), ('gesundheit', 0.24892260134220123), ('klima', 0.07798777520656586)]"
0,vonStaat und Kirche,bildung,0.3898698091506958,"[('bildung', 0.3898698091506958), ('gesundheit', 0.3027733564376831), ('soziale ursachen', 0.0730668380856514)]"
0,(Sorge-)Arbeit und Zeit umverteilen,soziale ursachen,0.234054833650589,"[('soziale ursachen', 0.234054833650589), ('bildung', 0.22367419302463531), ('gesundheit', 0.20714162290096283)]"
0,Sportist kein Luxus,gesundheit,0.33830711245536804,"[('gesundheit', 0.33830711245536804), ('klima', 0.18513427674770355), ('bildung', 0.18065133690834045)]"
0,cn,none,0.21233360469341278,"[('none', 0.21233360469341278), ('bildung', 0.19105744361877441), ('klima', 0.15114502608776093)]"
0,cn,none,0.21233360469341278,"[('none', 0.21233360469341278), ('bildung', 0.19105744361877441), ('klima', 0.15114502608776093)]"
0,Niemals am Leben sparen - keine Kürzungen Schluss mit der Kriminalisierung zulasten von Frauen und Familien,none,0.4013494551181793,"[('none', 0.4013494551181793), ('soziale ursachen', 0.1346908062696457), ('bildung', 0.1177809089422226)]"
0,derDrogen,none,0.23626253008842468,"[('none', 0.23626253008842468), ('soziale ursachen', 0.19035384058952332), ('bildung', 0.18045394122600555)]"
0,cccsesenesenn,bildung,0.25826936960220337,"[('bildung', 0.25826936960220337), ('none', 0.19376631081104279), ('soziale ursachen', 0.11658646911382675)]"
0,Gewalt an Frauen beenden,bildung,0.24342390894889832,"[('bildung', 0.24342390894889832), ('soziale ursachen', 0.20635542273521423), ('gesundheit', 0.20548143982887268)]"
0,OhneFrieden ist alles nichts:  Für Frieden und Abrüstung,none,0.9520775079727173,"[('none', 0.9520775079727173), ('gesundheit', 0.013153979554772377), ('soziale ursachen', 0.010356911458075047)]"
0,Unser Femini smus: Solidarisch Waffenexporte verbieten,bildung,0.3666193187236786,"[('bildung', 0.3666193187236786), ('gesundheit', 0.33050480484962463), ('wirtschaft', 0.08622407168149948)]"
0,und international,gesundheit,0.21744404733181,"[('gesundheit', 0.21744404733181), ('bildung', 0.16462434828281403), ('none', 0.14232729375362396)]"
0,:ccecesccn:,bildung,0.27091851830482483,"[('bildung', 0.27091851830482483), ('none', 0.13781926035881042), ('politik und ideologie', 0.1048092395067215)]"
0,Reproduktive Gerechtigkeit: Keine Auslandseinsätze der  Freie Entscheidung für ein Leben Bundeswehr,gesundheit,0.25354111194610596,"[('gesundheit', 0.25354111194610596), ('bildung', 0.21234039962291718), ('none', 0.2122415155172348)]"
0,ceceenen,bildung,0.2671496570110321,"[('bildung', 0.2671496570110321), ('none', 0.16887548565864563), ('gesundheit', 0.10172335803508759)]"
0,mit und ohne Kinder für alle,none,0.4804164469242096,"[('none', 0.4804164469242096), ('bildung', 0.17774443328380585), ('gesundheit', 0.1665201336145401)]"
0,Bundeswehr abrüsten statt aufrüsten - oe,bildung,0.35885199904441833,"[('bildung', 0.35885199904441833), ('gesundheit', 0.2863471210002899), ('politik und ideologie', 0.07584869116544724)]"
0,Keine Bundeswehr als weltweite Für körperliche und sexuelle Einsatzarmee,none,0.3193231225013733,"[('none', 0.3193231225013733), ('bildung', 0.2607298493385315), ('gesundheit', 0.16446174681186676)]"
0,Selbstbestimmungund Gleichstellung _ Einsatzarmee,gesundheit,0.26382550597190857,"[('gesundheit', 0.26382550597190857), ('bildung', 0.17729096114635468), ('none', 0.1052417904138565)]"
0,een allerLebensweisen,gesundheit,0.20553043484687805,"[('gesundheit', 0.20553043484687805), ('bildung', 0.19783194363117218), ('politik und ideologie', 0.12496961653232574)]"
0,cccceeee,bildung,0.24444672465324402,"[('bildung', 0.24444672465324402), ('none', 0.221126988530159), ('klima', 0.13511817157268524)]"
0,Rüstungsexporte stoppen: \ N,gesundheit,0.2534661293029785,"[('gesundheit', 0.2534661293029785), ('bildung', 0.16645409166812897), ('none', 0.16185739636421204)]"
0,ol Offensiv und sozial für LSBTIOA Kein Geschäft mit dem Krieg,soziale ursachen,0.43167516589164734,"[('soziale ursachen', 0.43167516589164734), ('wirtschaft', 0.11651483923196793), ('bildung', 0.11605566740036011)]"
0,Queere Communitys stärken: Keine Drohnen für den Krieg,bildung,0.4261764585971832,"[('bildung', 0.4261764585971832), ('none', 0.16344216465950012), ('gesundheit', 0.13785502314567566)]"
0,Rettungsschirm Für eine atomwaffenfreie Welt,bildung,0.5011009573936462,"[('bildung', 0.5011009573936462), ('gesundheit', 0.2727052569389343), ('soziale ursachen', 0.07286130636930466)]"
0,gegen die Coronafolgen,gesundheit,0.30371880531311035,"[('gesundheit', 0.30371880531311035), ('bildung', 0.24019183218479156), ('none', 0.08394838869571686)]"
0,Kooperation statt Konfrontation: Gegen Armut Für ein inklusives Sicherheitssystem,bildung,0.2844056785106659,"[('bildung', 0.2844056785106659), ('gesundheit', 0.28220704197883606), ('klima', 0.1717379242181778)]"
